Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"October 23, 1996 (Wednesday)",,Away,Judson,"Elgin, IL",,,"L,0-3(13-15, 0-15, 11-15)",
"September 2, 1997 (Tuesday)",,Away,William Penn,"Oskaloosa, IA",,,"W,3-1(20-18, 9-15, 15-11, 15-12)",
"September 5, 1997 (Friday)",,Neutral,Rhodes (Westminster Tournament),"Fulton, MO",,,"W,3-1(15-6,1 5-7, 7-15, 16-14)",
"September 5, 1997 (Friday)",,Away,Westminster (Westminster Tournament),"Fulton, MO",,,"L,2-3(15-8, 1-15, 15-8, 14-16, 8-15)",
"September 6, 1997 (Saturday)",,Neutral,Hendrix (Westminster Tournament),"Fulton, MO",,,"W,3-0(15-13, 15-10, 15-7)",
"September 6, 1997 (Saturday)",,Neutral,Webster (Westminster Tournament),"Fulton, MO",,,"W,3-0(15-11, 15-12, 15-4)",
"September 10, 1997 (Wednesday)",,Home,Upper Iowa,"Grinnell, IA",,,"W,3-2(14-16, 15-10, 6-15, 15-5, 15-12)",
"September 13, 1997 (Saturday)",,Neutral,Carthage (Augustana Tournament),"Rock Island, IL",,,"W,3-1(15-7, 12-15, 15-4, 15-11)",
"September 13, 1997 (Saturday)",,Neutral,Eureka (Augustana Tournament),"Rock Island, IL",,,"W,3-1(15-13, 10-15, 20-18, 15-8)",
"September 13, 1997 (Saturday)",,Neutral,Webster (Augustana Tournament),"Rock Island, IL",,,"L,2-3(15-17, 12-15, 15-12, 15-9, 10-15)",
"September 13, 1997 (Saturday)",,Neutral,Eureka (Augustana Tournament),"Rock Island, IL",,,"L,0-3(13-15,1 3-15, 13-15)",
"September 20, 1997 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"L,0-3(6-15, 1-15, 9-15)",
"September 27, 1997 (Saturday)",,Neutral,UW-Platteville,"Decorah, IA",,,"L,0-3(6-15, 8-15, 10-15)",
"September 27, 1997 (Saturday)",,Away,Luther,"Decorah, IA",,,"W,3-0(15-12, 15-9, 15-6)",
"October 2, 1997 (Thursday)",,Home,William Penn,"Grinnell, IA",,,"W,3-0(15-4, 15-12, 15-7)",
"October 2, 1997 (Thursday)",,Home,Cornell,"Grinnell, IA",,,"W,3-2(15-5, 15-10, 11-15, 13-15, 15-8)",
"October 4, 1997 (Saturday)",,Neutral,Monmouth (Clarke Tournament),"Dubuque, IA",,,"W,3-0(15-12, 15-9, 15-5)",
"October 4, 1997 (Saturday)",,Neutral,Luther (Clarke Tournament),"Dubuque, IA",,,"W,3-2(15-3, 15-12, 12-15, 8-15, 21-19)",
"October 4, 1997 (Saturday)",,Away,Clarke (Clarke Tournament),"Dubuque, IA",,,"W,3-1(11-15, 15-5, 15-7, 15-2)",
"October 8, 1997 (Wednesday)",,Home,Coe,"Grinnell, IA",,,"W,3-0(15-12, 15-11,1 5-7)",
"October 11, 1997 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,3-2(15-6, 7-15, 9-15, 15-12, 15-10)",
"October 22, 1997 (Wednesday)",,Away,Lake Forest,"Lake Forest, IL",,,"L,1-3(13-15, 10-15, 16-14, 8-15)",
"October 25, 1997 (Saturday)",,Home,Loras,"Grinnell, IA",,,"L,0-3(11-15, 9-15, 4-15)",
"October 31, 1997 (Friday)",,Away,Illinois College,"Jacksonville, IL",,,"L,2-3(15-10, 15-11, 8-15, 8-15, 11-15)",
"November 1, 1997 (Saturday)",,Neutral,Illinois-Springfield (Illinois College Tournament),"Jacksonville, IL",,,"L,1-3(7-15, 13-15, 15-12, 6-15)",
"November 1, 1997 (Saturday)",,Neutral,Culver-Stockton (Illinois College Tournament),"Jacksonville, IL",,,"L,0-3(7-15, 7-15, 6-15)",
"November 7, 1997 (Friday)",,Away,Lawrence (MWC Tournament),"Appleton, WI",,,"W,3-2(15-13, 15-9, 10-15, 15-6, 15-5)",
"November 7, 1997 (Friday)",,Home,St. Norbert (MWC Tournament),"Appleton, WI",,,"L,0-3(10-15, 13-15, 12-15)",
"November 8, 1997 (Saturday)",,Neutral,Monmouth (MWC Tournament),"Appleton, WI",,,"W,3-0(15-4, 15-6, 15-5)",
"November 8, 1997 (Saturday)",,Neutral,Beloit (MWC Tournament),"Appleton, WI",,,"W,3-0(15-10, 15-11, 15-5)",
