Survey Year,UNITID,OPE ID,Institution Name,State CD,Classification Name,Classification Other,Sanction Code,Sanction Name,Male Undergraduates,Female Undergraduates,Total Undergraduates,Archery Men's Team Participation,Archery Women's Team Participation,Archery Coed Team Men Participation,Archery Coed Team Women Participation,Archery Total Participation,Badminton Men's Team Participation,Badminton Women's Team Participation,Badminton Coed Team Men Participation,Badminton Coed Team Women Participation,Badminton Total Participation,Baseball Men's Team Participation,Baseball Women's Team Participation,Baseball Coed Team Men Participation,Baseball Coed Team Women Participation,Baseball Total Participation,Basketball Men's Team Participation,Basketball Women's Team Participation,Basketball Coed Team Men Participation,Basketball Coed Team Women Participation,Basketball Total Participation,Beach Volleyball Men's Team Participation,Beach Volleyball Women's Team Participation,Beach Volleyball Coed Team Men Participation,Beach Volleyball Coed Team Women Participation,Beach Volleyball Total Participation,Bowling Men's Team Participation,Bowling Women's Team Participation,Bowling Coed Team Men Participation,Bowling Coed Team Women Participation,Bowling Total Participation,All Track Combined Men's Team Participation,All Track Combined Women's Team Participation,All Track Combined Coed Team Men Participation,All Track Combined Coed Team Women Participation,All Track Combined Total Participation,Diving Men's Team Participation,Diving Women's Team Participation,Diving Coed Team Men Participation,Diving Coed Team Women Participation,Diving Total Participation,Equestrian Men's Team Participation,Equestrian Women's Team Participation,Equestrian Coed Team Men Participation,Equestrian Coed Team Women Participation,Equestrian Total Participation,Fencing Men's Team Participation,Fencing Women's Team Participation,Fencing Coed Team Men Participation,Fencing Coed Team Women Participation,Fencing Total Participation,Field Hockey Men's Team Participation,Field Hockey Women's Team Participation,Field Hockey Coed Team Men Participation,Field Hockey Coed Team Women Participation,Field Hockey Total Participation,Football Men's Team Participation,Football Women's Team Participation,Football Coed Team Men Participation,Football Coed Team Women Participation,Football Total Participation,Golf Men's Team Participation,Golf Women's Team Participation,Golf Coed Team Men Participation,Golf Coed Team Women Participation,Golf Total Participation,Gymnastics Men's Team Participation,Gymnastics Women's Team Participation,Gymnastics Coed Team Men Participation,Gymnastics Coed Team Women Participation,Gymnastics Total Participation,Ice Hockey Men's Team Participation,Ice Hockey Women's Team Participation,Ice Hockey Coed Team Men Participation,Ice Hockey Coed Team Women Participation,Ice Hockey Total Participation,Lacrosse Men's Team Participation,Lacrosse Women's Team Participation,Lacrosse Coed Team Men Participation,Lacrosse Coed Team Women Participation,Lacrosse Total Participation,Rifle Men's Team Participation,Rifle Women's Team Participation,Rifle Coed Team Men Participation,Rifle Coed Team Women Participation,Rifle Total Participation,Rodeo Men's Team Participation,Rodeo Women's Team Participation,Rodeo Coed Team Men Participation,Rodeo Coed Team Women Participation,Rodeo Total Participation,Rowing Men's Team Participation,Rowing Women's Team Participation,Rowing Coed Team Men Participation,Rowing Coed Team Women Participation,Rowing Total Participation,Sailing Men's Team Participation,Sailing Women's Team Participation,Sailing Coed Team Men Participation,Sailing Coed Team Women Participation,Sailing Total Participation,Skiing Men's Team Participation,Skiing Women's Team Participation,Skiing Coed Team Men Participation,Skiing Coed Team Women Participation,Skiing Total Participation,Soccer Men's Team Participation,Soccer Women's Team Participation,Soccer Coed Team Men Participation,Soccer Coed Team Women Participation,Soccer Total Participation,Softball Men's Team Participation,Softball Women's Team Participation,Softball Coed Team Men Participation,Softball Coed Team Women Participation,Softball Total Participation,Squash Men's Team Participation,Squash Women's Team Participation,Squash Coed Team Men Participation,Squash Coed Team Women Participation,Squash Total Participation,Swimming and Diving Men's Team Participation,Swimming and Diving Women's Team Participation,Swimming and Diving Coed Team Men Participation,Swimming and Diving Coed Team Women Participation,Swimming and Diving Total Participation,Swimming Men's Team Participation,Swimming Women's Team Participation,Swimming Coed Team Men Participation,Swimming Coed Team Women Participation,Swimming Total Participation,Synchronized Swimming Men's Team Participation,Synchronized Swimming Women's Team Participation,Synchronized Swimming Coed Team Men Participation,Synchronized Swimming Coed Team Women Participation,Synchronized Swimming Total Participation,Table Tennis Men's Team Participation,Table Tennis Women's Team Participation,Table Tennis Coed Team Men Participation,Table Tennis Coed Team Women Participation,Table Tennis Total Participation,Team Handball Men's Team Participation,Team Handball Women's Team Participation,Team Handball Coed Team Men Participation,Team Handball Coed Team Women Participation,Team Handball Total Participation,Tennis Men's Team Participation,Tennis Women's Team Participation,Tennis Coed Team Men Participation,Tennis Coed Team Women Participation,Tennis Total Participation,Track and Field Indoor Men's Team Participation,Track and Field Indoor Women's Team Participation,Track and Field Indoor Coed Team Men Participation,Track and Field Indoor Coed Team Women Participation,Track and Field Indoor Total Participation,Track and Field Outdoor Men's Team Participation,Track and Field Outdoor Women's Team Participation,Track and Field Outdoor Coed Team Men Participation,Track and Field Outdoor Coed Team Women Participation,Track and Field Outdoor Total Participation,Track and Field X Country Men's Team Participation,Track and Field X Country Women's Team Participation,Track and Field X Country Coed Team Men Participation,Track and Field X Country Coed Team Women Participation,Track and Field X Country Total Participation,Volleyball Men's Team Participation,Volleyball Women's Team Participation,Volleyball Coed Team Men Participation,Volleyball Coed Team Women Participation,Volleyball Total Participation,Water Polo Men's Team Participation,Water Polo Women's Team Participation,Water Polo Coed Team Men Participation,Water Polo Coed Team Women Participation,Water Polo Total Participation,Weight Lifting Men's Team Participation,Weight Lifting Women's Team Participation,Weight Lifting Coed Team Men Participation,Weight Lifting Coed Team Women Participation,Weight Lifting Total Participation,Wrestling Men's Team Participation,Wrestling Women's Team Participation,Wrestling Coed Team Men Participation,Wrestling Coed Team Women Participation,Wrestling Total Participation,Other Sports Men's Team Participation,Other Sports Women's Team Participation,Other Sports Coed Team Men Participation,Other Sports Coed Team Women Participation,Other Sports Total Participation,Total Men's Team Participation,Total Women's Team Participation,Total Coed Team Men Participation,Total Coed Team Women Participation,Grand Total Men's Participation,Grand Total Women's Participation,Unduplicated Count Men's Participation,Unduplicated Count Women's Participation
2003,239628,00388400,Ripon College,WI,NCAA Division III (with football),,1,NCAA,472,506,978,,,,,,,,,,,48,,,,48,19,19,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,78,9,6,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,17,,,44,,19,,,19,,,,,,,,,,,15,19,,,34,,,,,,,,,,,,,,,,10,6,,,16,23,19,,,42,23,19,,,42,16,9,,,25,,16,,,16,,,,,,,,,,,,,,,,,,,,,268,149,,,268,149,268,149
2004,239628,00388400,Ripon College,WI,NCAA Division III (with football),,1,NCAA,429,476,905,,,,,,,,,,,32,,,,32,18,22,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,66,7,6,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,17,,,40,,20,,,20,,,,,,,,,,,1,7,,,8,,,,,,,,,,,,,,,,7,8,,,15,16,22,,,38,19,22,,,41,14,14,,,28,,16,,,16,,,,,,,,,,,,,,,,,,,,,203,154,,,203,154,155,95
2005,239628,00388400,Ripon College,WI,NCAA Division III (with football),,1,NCAA,477,476,953,,,,,,,,,,,33,,,,33,18,17,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,77,9,8,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,16,,,39,,14,,,14,,,,,,,,,,,11,15,,,26,,,,,,,,,,,,,,,,8,10,,,18,30,20,,,50,24,16,,,40,13,9,,,22,,15,,,15,,,,,,,,,,,,,,,,,,,,,246,140,,,246,140,215,118
2006,239628,00388400,Ripon College,WI,NCAA Division III (with football),,1,NCAA,452,529,981,,,,,,,,,,,38,,,,38,17,19,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,65,8,6,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,25,,,47,,13,,,13,,,,,,,,,,,8,12,,,20,,,,,,,,,,,,,,,,8,14,,,22,21,22,,,43,19,20,,,39,15,11,,,26,,15,,,15,,,,,,,,,,,,,,,,,,,,,221,157,,,221,157,185,96
2007,239628,00388400,Ripon College,WI,NAIA Division III,,2,NAIA,464,507,971,,,,,,,,,,,36,,,,36,18,16,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,79,8,5,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,19,,,43,,15,,,15,,,,,,,,,,,11,15,,,26,,,,,,,,,,,,,,,,11,13,,,24,23,12,,,35,23,12,,,35,13,10,,,23,,13,,,13,,,,,,,,,,,,,,,,,,,,,246,130,,,246,130,203,105
2008,239628,00388400,Ripon College,WI,NCAA Division III (with football),,1,NCAA,498,538,1036,,,,,,,,,,,35,,,,35,16,18,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,94,8,6,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,24,,,47,,15,,,15,,,,,,,,,,,16,15,,,31,,,,,,,,,,,,,,,,7,13,,,20,24,13,,,37,23,13,,,36,14,10,,,24,,13,,,13,,,,,,,,,,,,,,,,,,,,,260,140,,,260,140,240,123
2009,239628,00388400,Ripon College,WI,NCAA Division III (with football),,1,NCAA,505,532,1037,,,,,,,,,,,40,,,,40,24,12,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,85,15,6,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,22,,,48,,15,,,15,,,,,,,,,,,12,14,,,26,,,,,,,,,,,,,,,,9,9,,,18,26,19,,,45,22,17,,,39,12,10,,,22,,12,,,12,,,,,,,,,,,,,,,,,,,,,271,136,,,271,136,241,121
2010,239628,00388400,Ripon College,WI,NCAA Division III (with football),,1,NCAA,503,538,1041,,,,,,,,,,,28,,,,28,17,13,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,,,,87,15,7,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,27,,,59,,18,,,18,,,,,,11,11,,,22,,,,,,,,,,,,,,,,,,,,,8,12,,,20,25,20,,,45,25,19,,,44,11,12,,,23,,10,,,10,,,,,,,,,,,,,,,,,,,,,259,149,,,259,149,211,123
2011,239628,00388400,Ripon College,WI,NCAA Division III (with football),,1,NCAA,478,489,967,,,,,,,,,,,35,,,,35,16,17,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,83,16,6,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,28,,,60,,16,,,16,,,,,,7,6,,,13,,,,,,,,,,,,,,,,,,,,,8,13,,,21,20,20,,,40,20,19,,,39,6,10,,,16,,14,,,14,,,,,,,,,,,,,,,,,,,,,243,149,,,243,149,203,105
2012,239628,00388400,Ripon College,WI,NCAA Division III (with football),,1,NCAA,428,475,903,,,,,,,,,,,30,,,,30,15,14,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,76,9,3,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,28,,,53,,16,,,16,,,,,,,,,,,10,10,,,20,,,,,,,,,,,,,,,,6,9,,,15,23,22,,,45,21,19,,,40,7,15,,,22,,12,,,12,,,,,,,,,,,,,,,,,,,,,222,148,,,222,148,180,111
