Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 21, 2024 (Wednesday)",7:30 PM,Home,University of Illinois Springfield (exhibition),"Jacksonville, Ill./England Stadium",,,,,History
"August 25, 2024 (Sunday)",1:00 PM,Away,Truman State University (exhibition),"Kirksville, Mo.",,,,,History
"August 30, 2024 (Friday)",5:00 PM,Away,Earlham College,"Richmond, Ind.",,,,"W,7-1",Box ScoreRecap
"August 31, 2024 (Saturday)",3:00 PM,Away,Anderson University (IN),"Anderson, Ind.",,,,"L,1-2",Box ScoreRecap
"September 5, 2024 (Thursday)",5:00 PM,Away,Westminster College (MO),"Fulton, Mo.",,,,"W,2-1",Box ScoreRecap
"September 8, 2024 (Sunday)",1:00 PM,Away,University of Health Sciences & Pharmacy in St. Louis,"St. Louis, Mo.",,,,"W,6-1",Box ScoreRecap
"September 10, 2024 (Tuesday)",7:00 PM,Home,Fontbonne University,"Jacksonville, Ill./England Stadium",,,,"W,3-0",Box ScoreRecap
"September 12, 2024 (Thursday)",3:00 PM,Away,Webster University,"St. Louis, Mo.",,,,"L,0-2",Box ScoreRecap
"September 18, 2024 (Wednesday)",7:00 PM,Home,Millikin University,"Jacksonville, Ill./England Stadium",,,,"L,0-2",Box ScoreRecap
"September 21, 2024 (Saturday)",6:00 PM,Home,Coe College,"Jacksonville, Ill./England Stadium",,,,"W,5-2",Box ScoreRecap
"September 24, 2024 (Tuesday)",7:00 PM,Home,Greenville University,"Jacksonville, Ill./England Stadium",,,,"T,2-2",Box ScoreRecap
"September 28, 2024 (Saturday)",11:00 AM,Home,Ripon College,"Jacksonville, Ill./England Stadium",,,,"W,3-1",Box ScoreRecap
"October 2, 2024 (Wednesday)",5:00 PM,Away,Elmhurst University,"Elmhurst, Ill.",,,,"W,3-1",Box ScoreRecap
"October 9, 2024 (Wednesday)",4:00 PM,Away,Knox College,"Galesburg, Ill.",,,,"W,1-0",Box ScoreRecap
"October 12, 2024 (Saturday)",11:00 AM,Home,Grinnell College,"Jacksonville, Ill./England Stadium",,,,"W,3-1",Box ScoreRecap
"October 15, 2024 (Tuesday)",3:30 PM,Away,Monmouth College,"Monmouth, Ill.",,,,"W,4-0",Box ScoreRecap
"October 19, 2024 (Saturday)",11:00 AM,Away,Lawrence University,"Appleton, Wis.",,,,"W,4-1",Box ScoreRecap
"October 26, 2024 (Saturday)",4:30 PM,Home,Lake Forest College,"Jacksonville, Ill./England Stadium",,,,"L,2-4",Box ScoreRecap
"October 29, 2024 (Tuesday)",4:00 PM,Away,Cornell College,"Mount Vernon, Iowa",,,,"W,4-2",Box ScoreRecap
"November 2, 2024 (Saturday)",11:00 AM,Home,Beloit College,"Jacksonville, Ill./England Stadium",,,,"W,4-1",Box ScoreRecap
"November 8, 2024 (Friday)",1:30 PM,Neutral,Knox College,"Lake Forest, Ill.",,,Midwest Conference Tournament,"T,3-3",Box ScoreRecapChampionship CentralTournament ProgramTournament Program
"November 9, 2024 (Saturday)",11:00 AM,Away,Lake Forest College,"Lake Forest, IL",,,Midwest Conference Tournament,"L,1-2",Box ScoreRecap
