Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 27, 1977 (Tuesday)",4 pm,Neutral,Kankakee J.C.,College of Lake County,,,"W,3-0",
"September 27, 1977 (Tuesday)",6 pm,Away,College of Lake County,,,,"W,3-2",
"September 27, 1977 (Tuesday)",8 pm,Neutral,Concordia Chicago,College of Lake County,,,"L,0-3",
"October 1, 1977 (Saturday)",10 am,Neutral,Loyola (Ill.),Northwestern,,,"L,0-3",
"October 1, 1977 (Saturday)",2 pm,Away,Northwestern,,,,"L,0-3",
"October 6, 1977 (Thursday)",4 pm,Home,Wis.-Parkside,,,,"L,1-3",
"October 6, 1977 (Thursday)",8 pm,Home,Chicago,,,,"L,0-2",
"October 8, 1977 (Saturday)",10 am,Neutral,College of Dupage,George Williams,,,"W,2-0",
"October 8, 1977 (Saturday)",12 pm,Away,George Williams,,,,"L,0-2",
"October 8, 1977 (Saturday)",2 pm,Neutral,Judson,George Williams,,,"W,2-1",
"October 8, 1977 (Saturday)",4 pm,Neutral,Millikin,George Williams,,,"L,0-2",
"October 11, 1977 (Tuesday)",4 pm,Home,Lewis,,,,"L,0-2",
"October 11, 1977 (Tuesday)",8 pm,Home,Trinity Int'l.,,,,"W,2-1",
"October 13, 1977 (Thursday)",4 pm,Home,North Park,,,,"W,2-0",
"October 13, 1977 (Thursday)",8 pm,Home,St. Xavier,,,,"L,1-2",
"October 15, 1977 (Saturday)",10 am,Home,Barat,,,,"W,2-0",
"October 15, 1977 (Saturday)",12 pm,Home,Mundelein,,,,"W,2-1",
"October 15, 1977 (Saturday)",2 pm,Home,College of Lake County,,,,"W,2-0",
"October 18, 1977 (Tuesday)",6 pm,Away,Carroll,,,,"L,0-2",
"October 18, 1977 (Tuesday)",8 pm,Neutral,Wis.-Whitewater,Carroll,,,"L,0-2",
"October 20, 1977 (Thursday)",4 pm,Home,Aurora,,,,"L,0-2",
"October 20, 1977 (Thursday)",8 pm,Home,Elmhurst,,,,"L,0-2",
"October 25, 1977 (Tuesday)",4 pm,Home,Carthage,,,,"L,0-2",
"October 25, 1977 (Tuesday)",8 pm,Home,Ill.-Chicago,,,,"L,0-2",
"October 27, 1977 (Thursday)",4 pm,Away,Rockford,,,,"W,2-0",
"October 27, 1977 (Thursday)",6 pm,Neutral,Highland Park C.C.,Rockford,,,"L,1-2",
"November 4, 1977 (Friday)",4 pm,Away,North Central,,,,"W,2-1",
"November 4, 1977 (Friday)",6 pm,Neutral,Wis.-Parkside,North Central,,,"L,0-2",
"November 4, 1977 (Friday)",8 pm,Neutral,Carthage,North Central,,,"L,0-2",
"November 5, 1977 (Saturday)",10 am,Home,Eureka,,,,"W,2-1",
"November 5, 1977 (Saturday)",12 pm,Home,Benedictine,,,,"W,2-0",
"November 5, 1977 (Saturday)",2 pm,Home,Trinity Int'l.,,,,"L,0-2",
"November 5, 1977 (Saturday)",4 pm,Home,Aurora,,,,"L,1-2",
