Unnamed: 0,Athlete,Year,Time,Meet,Meet Date,Wind
,"Hiser, Alexander",SO-2,11.22,IC True Blue Invitational,"May 1, 2021",1.6
,"Fuller, Andrew",FR-1,11.55,2021 Prairie Fire Invitational,"Apr 24, 2021",0.1
,"Ketcha, Martin",FR-1,12.28,Midwest Conference Outdoor Championships (South Division),"May 14, 2021",1.6
,"Breshears, Kort",SO-2,12.41,IC True Blue Invitational,"May 1, 2021",3.7
