Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 9, 2023 (Saturday)",1 pm,Away,Cornell College,"Mount Vernon, IA",,,"L,7-31",Box ScoreRecap
"September 16, 2023 (Saturday)",1 pm,Home,Monmouth College,"Appleton, WI/ The Banta Bowl",,,"L,13-70",Box ScoreRecap
"September 23, 2023 (Saturday)",Noon,Home,University of Minnesota Morris,"Appleton, WI/ The Banta Bowl",,,"L,22-38",Box ScoreRecap
"September 30, 2023 (Saturday)",1 pm,Away,Grinnell College,"Grinnell, IA",,,"L,16-34",Box ScoreRecap
"October 7, 2023 (Saturday)",1 pm,Away,Lake Forest College,"Lake Forest, IL",,,"L,0-76",Box ScoreRecap
"October 14, 2023 (Saturday)",1 pm,Home,Beloit College,"Appleton, WI/ The Banta Bowl",,,"L,14-34",Box ScoreRecap
"October 21, 2023 (Saturday)",11 am,Home,Illinois College,"Appleton, WI/ The Banta Bowl",,,"L,0-72",Box ScoreRecap
"October 28, 2023 (Saturday)",1 pm,Away,University of Chicago,"Chicago, IL",,,"L,12-55",Box ScoreRecap
"November 4, 2023 (Saturday)",1 pm,Away,Knox College,"Galesburg, IL",,,"L,28-48",Box ScoreRecap
"November 11, 2023 (Saturday)",Noon,Home,Ripon College,"Appleton, WI/ The Banta Bowl",,,"L,34-55",Box ScoreRecap
