Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 31, 2013 (Saturday)",9:00 a.m.,Neutral,UW-Whitewater Warhawk Invitational,"Whitewater, WI",,,,6th/8 Teams,RecapResults
"September 7, 2013 (Saturday)",12:00 p.m.,Neutral,Illinois Wesleyan University,"Rock Island, IL",,,,"W,8-1",RecapBox Score
"September 7, 2013 (Saturday)",3:00 p.m.,Away,Augustana College (IL),"Rock Island, IL",,,,"L,1-8",RecapBox Score
"September 8, 2013 (Sunday)",9:00 a.m.,Neutral,Illinois College,"Monmouth, IL",,,,"W,9-0",RecapBox Score
"September 8, 2013 (Sunday)",Noon,Away,Monmouth College,"Monmouth, IL",,,,"W,9-0",RecapBox Score
"September 10, 2013 (Tuesday)",6 p.m.,Neutral,Luther College,"Waterloo, IA",,,,"L,3-6",RecapBox Score
"September 14, 2013 (Saturday)",9 a.m.,Home,Simpson College,"Grinnell, IA/10th Avenue Courts",,,,"W,9-0",RecapBox Score
"September 14, 2013 (Saturday)",3 p.m.,Home,Grand View University,"Grinnell, IA/10th Avenue Courts",,,,"W,6-3",RecapBox Score
"September 18, 2013 (Wednesday)",6:00 p.m.,Neutral,Cornell College,"Iowa City, IA",,,,"W,8-1",RecapBox Score
"September 20, 2013 (Friday)",8:30 a.m.,Neutral,Gustavus Fall Invite,"St. Peter, MN",,,2013 USTA/ITA Women's Tennis Midwest Regional Championships (click here for tourney webpage),No Team Score,RecapResults
"September 20, 2013 (Friday)",8:30 a.m.,Neutral,ITA Midwest Regional,"St. Peter, MN",,,2013 USTA/ITA Women's Tennis Midwest Regional Championships (click here for tourney webpage),No Team Score,RecapResults
"September 29, 2013 (Sunday)",11 a.m.,Neutral,Lawrence University,"Madison, WI",,,,"W,8-1",RecapBox Score
"October 5, 2013 (Saturday)",Noon,Neutral,St. Norbert College,"Rockford, IL",,,,"L,4-5",RecapBox Score
"October 5, 2013 (Saturday)",3:30 p.m.,Neutral,Beloit College,"Rockford, IL",,,,"W,8-1",RecapBox Score
"October 12, 2013 (Saturday)",9:30 a.m.,Home,Lake Forest College,"Grinnell, IA/10th Avenue Courts",,,,"L,4-5",RecapBox Score
"October 12, 2013 (Saturday)",2:30 p.m.,Home,Knox College,Grinnell. IA/10th Avenue Courts,,,,"W,9-0",RecapBox Score
"October 18, 2013 (Friday)",8:30 a.m.,Neutral,St. Norbert College (MWC Tournament Semifinal),"Rockford, IL",,,2013 Midwest Conference Women's Tennis Championships (click here for web page),"W,5-3",RecapBox Score
"October 18, 2013 (Friday)",1:30 p.m.,Neutral,Lake Forest College (MWC Tournament Championship),"Rockford, IL",,,2013 Midwest Conference Women's Tennis Championships (click here for web page),"W,5-0",Recap
"October 19, 2013 (Saturday)",TBA,Neutral,MWC Doubles Tournament,"Madison, WI",,,2013 Midwest Conference Women's Tennis Championships (click here for web page),No Team Score,RecapResults
"October 20, 2013 (Sunday)",TBA,Neutral,MWC Singles Tournament,"Madison, WI",,,2013 Midwest Conference Women's Tennis Championships (click here for web page),No Team Score,RecapResults
"March 16, 2014 (Sunday)",3:00 p.m.,Neutral,University of Wisconsin-La Crosse,"Orlando, FL",,,,"W,5-4",RecapBox Score
"March 17, 2014 (Monday)",9:00 a.m.,Neutral,SUNY New Paltz,"Orlando, FL",,,,"W,5-4",RecapBox Score
"March 18, 2014 (Tuesday)",9:00 a.m.,Neutral,Oglethorpe University,"Orlando, FL",,,,"W,8-1",RecapBox Score
"March 19, 2014 (Wednesday)",9:00 a.m.,Neutral,Hope College,"Orlando, FL",,,,"L,3-6",RecapBox Score
"March 20, 2014 (Thursday)",11:30 a.m.,Neutral,William Smith College,"Orlando, FL",,,,"L,4-5",RecapBox Score
"April 6, 2014 (Sunday)",TBA,Away,Saint Ambrose University (Iowa),"Davenport, IA",,,,"W,9-0",RecapBox Score
"April 19, 2014 (Saturday)",1:30 p.m.,Home,Coe College,"Grinnell, IA/10th Avenue Courts",,,,"L,4-5",RecapBox Score
"April 26, 2014 (Saturday)",3:30 p.m.,Away,Augustana College (IL),"Rock Island, IL",,,,"W,7-2",RecapBox Score
"May 8, 2014 (Thursday)",9:30 a.m.,Neutral,Coe College,"St. Louis, MO",,,2014 NCAA Division III Women's National Tennis Championships,"W,5-0",RecapBox Score
"May 9, 2014 (Friday)",9 a.m.,Away,Washington University in St. Louis,"St. Louis, MO",,,2014 NCAA Division III Women's National Tennis Championships,"L,0-5",RecapBox Score
