Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"April 6, 1968 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"L,4-5",
"April 13, 1968 (Saturday)",,Away,Ripon,"Ripon, WI",,,"L,0-9",
"April 13, 1968 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"L,0-9",
"April 20, 1968 (Saturday)",,Home,Cornell,"Grinnell, IA",,,"L,2-7",
"April 26, 1968 (Friday)",,Away,Coe,"Cedar Rapids, IA",,,"W,6-3",
"April 29, 1968 (Monday)",,Home,Carleton,"Grinnell, IA",,,"L,0-9",
"May 3, 1968 (Friday)",,Home,St. Olaf,"Grinnell, IA",,,"L,0-9",
"May 10, 1968 (Friday)",,Home,Beloit,"Grinnell, IA",,,"L,4-5",
"May 11, 1968 (Saturday)",,Away,Knox,"Galesburg, IL",,,"L,1-8",
"May 17, 1968 (Friday)",,Away,Midwest Conference Tournament,"Northfield, MN",,,T9th/10 Teams,
