Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"December 6, 1940 (Friday)",,Away,Monmouth,"Monmouth, IL",,,"W,36-25",
"December 7, 1940 (Saturday)",,Away,Knox,"Galesburg, IL",,,"W,40-30",
"December 16, 1940 (Monday)",,Home,Southwestern Louisiana,"Grinnell, IA",,,"L,33-34",
"December 21, 1940 (Saturday)",,Away,Iowa State,"Ames, IA",,,"L,37-43",
"January 6, 1941 (Monday)",,Away,Cornell,"Mount Vernon, IA",,,"L,25-35",
"January 10, 1941 (Friday)",,Home,Knox,"Grinnell, IA",,,"W,51-34",
"January 18, 1941 (Saturday)",,Away,Drake,"Des Moines, IA",,,"L,34-52",
"January 20, 1941 (Monday)",,Home,Carleton,"Grinnell, IA",,,"W,50-27",
"February 3, 1941 (Monday)",,Home,Beloit,"Grinnell, IA",,,"W,29-28",
"February 7, 1941 (Friday)",,Away,Carleton,"Northfield, MN",,,"W,27-26",
"February 14, 1941 (Friday)",,Home,Cornell,"Grinnell, IA",,,"W,42-36",
"February 17, 1941 (Monday)",,Home,Monmouth,"Grinnell, IA",,,"W,42-37",
"February 22, 1941 (Saturday)",,Home,Coe,"Grinnell, IA",,,"W,37-32",
"February 24, 1941 (Monday)",,Home,Drake,"Grinnell, IA",,,"W,42-39",
"March 1, 1941 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"W,40-35",
"March 3, 1941 (Monday)",,Away,Ripon,"Ripon, WI",,,"L,39-42",
"March 4, 1941 (Tuesday)",,Away,Loyola,"Chicago, IL",,,"L,34-54",
