Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"February 17, 2012 (Friday)",7 pm,Away,Concordia (Wis.),,,,"W,8-1",
"February 18, 2012 (Saturday)",4 pm,Home,Lake Forest,,,,"L,4-5",
"February 24, 2012 (Friday)",1:37 pm,Away,Wis.-La Crosse,,,,"L,0-9",
"February 25, 2012 (Saturday)",12 pm,Neutral,Milwaukee Engr.,"Eau Claire, Wis.",,,"W,7-2",
"February 25, 2012 (Saturday)",1:37 pm,Away,Wis.-La Crosse,,,,"L,0-9",
"March 3, 2012 (Saturday)",,Neutral,Carthage,UW-Oshkosh,,,"L,1-8",
"March 3, 2012 (Saturday)",,Away,Wis.-Oshkosh,,,,"L,1-8",
"March 17, 2012 (Saturday)",12 pm,Neutral,Staten Island,"Orlando, FL",,,"W,8-1",
"March 18, 2012 (Sunday)",10:30 am,Neutral,Birmingham Southern,"Orlando, Fla.",,,"L,2-7",
"March 19, 2012 (Monday)",,Neutral,Bethel (Minn.),"Orlando, Fla.",,,"L,4-5",
"March 19, 2012 (Monday)",,Home,North Central (Ill.),,,,"W,5-4",
"March 22, 2012 (Thursday)",,Home,Calvin,,,,"L,0-9",
"March 25, 2012 (Sunday)",12 pm,Home,Edgewood,,,,"W,9-0",
"March 31, 2012 (Saturday)",10 am,Away,Monmouth (Ill.),,,,"L,0-9",
"March 31, 2012 (Saturday)",,Away,Knox,,,,"W,6-3",
"April 7, 2012 (Saturday)",,Neutral,Rock Valley,UW-Whitewater,,,"W,9-0",
"April 7, 2012 (Saturday)",,Away,Wis.-Whitewater,,,,"L,1-8",
"April 14, 2012 (Saturday)",3:30 pm,Home,Grinnell,,,,"L,1-8",
"April 15, 2012 (Sunday)",,Away,Ripon,,,,"W,9-0",
"April 20, 2012 (Friday)",,Home,Carroll (Wis.),,,,"L,2-7",
"April 22, 2012 (Sunday)",,Away,St. Norbert,,,,"W,5-4",
