Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date
,"Clawson, Ian",FR-1,12.32m,"40' 5""",Midwest Conference Indoor Track & Field Championships,"Feb 24, 2023"
,"Bean, Garret",SO-2,10.69m,"35' 1""",Midwest Conference Indoor Track & Field Championships,"Feb 24, 2023"
,"Chu, Travis",SO-2,9.61m,"31' 6.5""",Hilltop Invitational,"Jan 21, 2023"
