Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 5, 2017 (Sunday)",,Neutral,Montclair State,"Kissimmee, Fla.",,,"L,3-6",
"March 5, 2017 (Sunday)",,Neutral,Lakeland College,"Kissimmee, Fla.",,,"L,1-9(6 inn.)",
"March 6, 2017 (Monday)",,Neutral,Widener,"Kissimmee, Fla.",,,"L,1-9(6 inn.)",
"March 6, 2017 (Monday)",,Neutral,Defiance,"Kissimmee, Fla.",,,"W,13-5(5 inn.)",
"March 8, 2017 (Wednesday)",,Neutral,DeSales,"Kissimmee, Fla.",,,"L,1-9(5 inn.)",
"March 8, 2017 (Wednesday)",,Neutral,Penn State-Berks,"Kissimmee, Fla.",,,"L,1-11(5 inn.)",
"March 9, 2017 (Thursday)",,Neutral,Bridgewater (VA),"Kissimmee, Fla.",,,"L,8-13",
"March 9, 2017 (Thursday)",,Neutral,St. Joseph's-Long Island,"Kissimmee, Fla.",,,"L,1-6",
"March 10, 2017 (Friday)",,Neutral,Bluffton,"Kissimmee, Fla.",,,"L,2-14(5 inn.)",
"March 10, 2017 (Friday)",,Neutral,Penn State-Altoona,"Kissimmee, Fla.",,,"L,2-9",
"March 19, 2017 (Sunday)",,Home,Rockford,"Beloit, Wis.",,,"L,0-5",
"March 19, 2017 (Sunday)",,Home,Rockford,"Beloit, Wis.",,,"W,3-2",
"March 26, 2017 (Sunday)",,Away,Wis.-Platteville,"Platteville, Wis.",,,"L,0-8(6 inn.)",
"March 26, 2017 (Sunday)",,Away,Wis.-Platteville,"Platteville, Wis.",,,"L,7-9",
"March 29, 2017 (Wednesday)",,Home,MSOE,"Beloit, Wis.",,,"L,0-5",
"March 29, 2017 (Wednesday)",,Home,MSOE,"Beloit, Wis.",,,"L,6-11",
"April 1, 2017 (Saturday)",,Home,St. Norbert College,"Beloit, Wis.",,,"L,0-8(5 inn.)",
"April 1, 2017 (Saturday)",,Home,St. Norbert College,"Beloit, Wis.",,,"L,0-12",
"April 2, 2017 (Sunday)",,Home,Lawrence University,"Beloit, Wis.",,,"W,2-1(12 inn.)",
"April 2, 2017 (Sunday)",,Home,Lawrence University,"Beloit, Wis.",,,"L,1-9",
"April 4, 2017 (Tuesday)",,Home,Alverno,"Beloit, Wis.",,,"W,1-0",
"April 4, 2017 (Tuesday)",,Home,Alverno,"Beloit, Wis.",,,"L,3-5",
"April 8, 2017 (Saturday)",,Home,Illinois College,"Beloit, Wis.",,,"L,2-7",
"April 8, 2017 (Saturday)",,Home,Illinois College,"Beloit, Wis.",,,"L,0-15(5 inn.)",
"April 9, 2017 (Sunday)",,Home,Monmouth College,"Beloit, Wis.",,,"L,2-4",
"April 9, 2017 (Sunday)",,Home,Monmouth College,"Beloit, Wis.",,,"W,4-3",
"April 15, 2017 (Saturday)",,Away,Ripon College,"Ripon, Wis.",,,"W,5-2",
"April 15, 2017 (Saturday)",,Away,Ripon College,"Ripon, Wis.",,,"L,3-4(8 inn.)",
"April 19, 2017 (Wednesday)",,Away,Lake Forest College,"Lake Forest, Ill.",,,"L,2-7",
"April 19, 2017 (Wednesday)",,Away,Lake Forest College,"Lake Forest, Ill.",,,"L,0-13(5 inn.)",
"April 22, 2017 (Saturday)",,Away,Grinnell College,"Grinnell, Iowa",,,"L,0-5",
"April 22, 2017 (Saturday)",,Away,Grinnell College,"Grinnell, Iowa",,,"L,2-16(5 inn.)",
"April 23, 2017 (Sunday)",,Away,Cornell College,"Mount Vernon, Iowa",,,"L,0-10(5 inn.)",
"April 23, 2017 (Sunday)",,Away,Cornell College,"Mount Vernon, Iowa",,,"L,1-2",
"April 29, 2017 (Saturday)",,Neutral,Knox College,"Janesville, Wis.",,,"W,11-3(5 inn.)",
"April 29, 2017 (Saturday)",,Neutral,Knox College,"Janesville, Wis.",,,"W,9-7",
