Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 30, 2019 (Friday)",7:30 PM,Home,University of Chicago,"St. Paul, MN (Home)/ Macalester Stadium",,,,"T,0-02OT",Box ScoreRecap
"September 1, 2019 (Sunday)",1:00 PM,Home,Washington University in St. Louis,"St. Paul, MN (Home)/ Macalester Stadium",,,,"T,0-02OT",Box ScoreRecap
"September 4, 2019 (Wednesday)",7:30 PM,Home,University of Wisconsin-Superior,"St. Paul, MN (Home)/ Macalester Stadium",,,,"L,1-3",Box ScoreRecap
"September 6, 2019 (Friday)",7:30 PM,Away,Wartburg College,"Waverly, IA",,,,"L,1-2",Box ScoreRecap
"September 8, 2019 (Sunday)",2:00 PM,Home,Luther College,"St. Paul, MN (Home)/ Macalester Stadium",,,,"T,1-12OT",Box ScoreRecap
"September 11, 2019 (Wednesday)",5:00 PM,Away,College of St. Scholastica,"Duluth, MN",,,,"W,2-0",Box ScoreRecap
"September 15, 2019 (Sunday)",12:00 PM,Home,Carthage College,"St. Paul, MN (Home)/ Macalester Stadium",,,,"W,2-0",Box ScoreRecap
"September 18, 2019 (Wednesday)",7:30 PM,Home,Augsburg University,"St. Paul, MN (Home)/ Macalester Stadium",,,,"W,4-1",Box ScoreRecap
"September 21, 2019 (Saturday)",1:00 PM,Away,St. Olaf College,"Northfield, MN",,,,"W,3-0",Box ScoreRecap
"September 28, 2019 (Saturday)",1:00 PM,Away,Saint John's University,"Collegeville, MN",,,,"L,2-3",Box ScoreRecap
"October 1, 2019 (Tuesday)",7:30 PM,Home,Bethel University,"St. Paul, MN (Home)/ Macalester Stadium",,,,"W,1-0OT",Box ScoreRecap
"October 6, 2019 (Sunday)",1:00 PM,Away,Carleton College,"Northfield, MN",,,,"T,1-12OT",Box ScoreRecap
"October 11, 2019 (Friday)",7:30 PM,Home,Concordia College (Minn.),"St. Paul, MN (Home)/ Macalester Stadium",,,,"L,0-2",Box ScoreRecap
"October 16, 2019 (Wednesday)",3:30 PM,Away,Hamline University,"St. Paul, MN",,,,"W,1-0",Box ScoreRecap
"October 25, 2019 (Friday)",7:30 PM,Home,University of St. Thomas,"St. Paul, MN (Home)/ Macalester Stadium",,,,"L,0-1",Box ScoreRecap
"October 29, 2019 (Tuesday)",7:30 PM,Home,Saint Mary's University (Minn.),"St. Paul, MN (Home)/ Macalester Stadium",,,,"W,4-0",Box ScoreRecap
"November 2, 2019 (Saturday)",1:00 PM,Away,Gustavus Adolphus College,"St. Peter, MN",,,,"L,1-2",Box ScoreRecap
"November 5, 2019 (Tuesday)",2:00 PM,Away,Saint John's University,"Collegeville, MN",,,MIAC Playoffs,"T,0-0",Box ScoreRecapTOURNAMENT WEBSITE
