Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 7, 2007 (Wednesday)",7:30 p.m.,Home,St. Scholastica,Rosemount Dome,,,"W,4-1",
"March 7, 2007 (Wednesday)",7:30 p.m.,Home,St. Scholastica,Rosemount Dome,,,"L,0-9",
"March 11, 2007 (Sunday)",10:45 a.m.,Home,Wisconsin-Platteville,"Orange, Calif.",,,"L,4-9",
"March 11, 2007 (Sunday)",3:30 p.m.,Neutral,La Sierra (Calif.),"Orange, Calif.",,,"L,3-11",
"March 12, 2007 (Monday)",1:00 p.m.,Neutral,Hope International (Calif.),"Orange, Calif.",,,"L,2-13",
"March 12, 2007 (Monday)",3:30 p.m.,Neutral,Concordia (Neb.),"Orange, Calif.",,,"L,2-10",
"March 13, 2007 (Tuesday)",1:30 p.m.,Neutral,Biola (Calif.),"Orange, Calif.",,,"L,0-10",
"March 13, 2007 (Tuesday)",3:30 p.m.,Neutral,Chapman (Calif.),"Orange, Calif.",,,"L,1-10",
"March 15, 2007 (Thursday)",10:45 a.m.,Neutral,Wesleyan (Conn.),"Orange, Calif.",,,"L,6-8",
"March 16, 2007 (Friday)",10:45 a.m.,Neutral,Puget Sound (Wash.),"Orange, Calif.",,,"L,1-2",
"March 16, 2007 (Friday)",1:00 p.m.,Neutral,Cortland State (N.Y.),"Orange, Calif.",,,"L,0-4",
"March 24, 2007 (Saturday)",1:00 p.m.,Away,Martin Luther,New Ulm,,,"W,4-2",
"March 24, 2007 (Saturday)",1:00 p.m.,Away,Martin Luther,New Ulm,,,"W,12-2",
"March 26, 2007 (Monday)",3:00 p.m.,Away,Northwestern (Minn.),Roseville,,,,
"March 26, 2007 (Monday)",3:00 p.m.,Away,Northwestern (Minn.),Roseville,,,,
"April 10, 2007 (Tuesday)",4:00 p.m.,Home,Augsburg,Dunning Field,,,"L,2-10",
"April 10, 2007 (Tuesday)",4:00 p.m.,Home,Augsburg,Dunning Field,,,"W,1-0",
"April 13, 2007 (Friday)",4:00 p.m.,Home,Carleton,Dunning Field,,,"L,3-9",
"April 13, 2007 (Friday)",4:00 p.m.,Home,Carleton,Dunning Field,,,"W,7-0",
"April 14, 2007 (Saturday)",1:00 p.m.,Away,St. Catherine,St. Paul,,,"L,0-7",
"April 14, 2007 (Saturday)",1:00 p.m.,Away,St. Catherine,St. Paul,,,"W,8-3",
"April 16, 2007 (Monday)",4:00 p.m.,Away,Hamline,St. Paul,,,"L,3-5",
"April 16, 2007 (Monday)",4:00 p.m.,Away,Hamline,St. Paul,,,"L,0-1",
"April 17, 2007 (Tuesday)",4:00 p.m.,Away,St. Olaf,Northfield,,,"W,4-2",
"April 17, 2007 (Tuesday)",4:00 p.m.,Away,St. Olaf,Northfield,,,"L,3-11",
"April 19, 2007 (Thursday)",4:00 p.m.,Away,Concordia-Moorhead,Moorhead,,,"L,0-8",
"April 19, 2007 (Thursday)",4:00 p.m.,Away,Concordia-Moorhead,Moorhead,,,"W,5-4",
"April 21, 2007 (Saturday)",1:00 p.m.,Home,St. Thomas,Dunning Field,,,"L,3-12",
"April 21, 2007 (Saturday)",1:00 p.m.,Home,St. Thomas,Dunning Field,,,"L,3-16",
"April 22, 2007 (Sunday)",1:00 p.m.,Home,Gustavus Adolphus,Dunning Field,,,"L,0-9",
"April 23, 2007 (Monday)",4:00 p.m.,Away,Crown,St. Bonafacius,,,"W,14-0",
"April 25, 2007 (Wednesday)",4:00 p.m.,Home,St. Mary's,Dunning Field,,,"L,5-13",
"April 25, 2007 (Wednesday)",4:00 p.m.,Home,St. Mary's,Dunning Field,,,"L,1-17",
"April 26, 2007 (Thursday)",4:00 p.m.,Away,St. Benedict,St. Joseph,,,"L,5-6",
"April 26, 2007 (Thursday)",4:00 p.m.,Away,St. Benedict,St. Joseph,,,"L,1-9",
"April 27, 2007 (Friday)",5:00 p.m.,Home,Gustavus Adolphus,Dunning Field,,,"L,4-18",
"April 28, 2007 (Saturday)",1:00 p.m.,Away,Bethel,Arden Hills,,,"L,7-8",
"April 28, 2007 (Saturday)",1:00 p.m.,Away,Bethel,Arden Hills,,,"W,7-1",
