Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 5, 2005 (Saturday)",9 am,Neutral,Gallaudet,"Tucson, Ariz.",,,"W,13-5",
"March 5, 2005 (Saturday)",11 am,Neutral,Biola,"Tucson, Ariz.",,,"L,0-5",
"March 6, 2005 (Sunday)",9 am,Neutral,Wis. Lutheran,"Tucson, Ariz.",,,"W,8-4",
"March 6, 2005 (Sunday)",1 pm,Neutral,Viterbo,"Tucson, Ariz.",,,"L,2-3",
"March 7, 2005 (Monday)",9 am,Neutral,DeSales,"Tucson, Ariz.",,,"W,8-7",
"March 7, 2005 (Monday)",1 pm,Neutral,Wheaton (Ill.),"Tucson, Ariz.",,,"W,6-5",
"March 9, 2005 (Wednesday)",9 am,Neutral,Dakota St.,"Tucson, Ariz.",,,"W,11-9",
"March 9, 2005 (Wednesday)",11 am,Neutral,DeSales,"Tucson, Ariz.",,,"L,10-11",
"March 9, 2005 (Wednesday)",1 pm,Neutral,Jamestown,"Tucson, Ariz.",,,"L,2-3",
"March 10, 2005 (Thursday)",8 pm,Neutral,Bethany Lutheran,"Tucson, Ariz.",,,"W,5-0",
"March 29, 2005 (Tuesday)",3 pm,Home,Aurora,,,,"L,3-7",
"March 29, 2005 (Tuesday)",5 pm,Home,Aurora,,,,"T,1-1",
"April 1, 2005 (Friday)",3 pm,Home,Robert Morris,,,,"L,0-1",
"April 1, 2005 (Friday)",5 pm,Home,Robert Morris,,,,"W,5-3",
"April 2, 2005 (Saturday)",1 pm,Home,Illinois Col.,,,,"L,2-3",
"April 2, 2005 (Saturday)",3 pm,Home,Illinois Col.,,,,"L,6-10",
"April 7, 2005 (Thursday)",3 pm,Home,Carthage,,,,"W,5-2",
"April 7, 2005 (Thursday)",7 pm,Home,Carthage,,,,"W,8-7",
"April 9, 2005 (Saturday)",9 am,Neutral,Beloit,"Janesville, Wis.",,,"W,2-0",
"April 9, 2005 (Saturday)",11 am,Neutral,Carroll,"Janesville, Wis.",,,"L,2-4",
"April 9, 2005 (Saturday)",1 pm,Neutral,Lawrence,"Janesville, Wis.",,,"W,8-7",
"April 10, 2005 (Sunday)",9 am,Neutral,Ripon,"Janesville, Wis.",,,"L,0-1",
"April 10, 2005 (Sunday)",1 pm,Neutral,St. Norbert,"Janesville, Wis.",,,"W,10-7",
"April 13, 2005 (Wednesday)",3 pm,Away,North Central,,,,"L,1-3",
"April 13, 2005 (Wednesday)",5 pm,Away,North Central,,,,"L,3-9",
"April 16, 2005 (Saturday)",1 pm,Home,Monmouth College,,,,"W,11-3",
"April 16, 2005 (Saturday)",3 pm,Home,Monmouth College,,,,"W,4-1",
"April 18, 2005 (Monday)",4 pm,Away,Trinity Int'l,,,,"W,10-9",
"April 21, 2005 (Thursday)",3 pm,Home,Chicago,,,,"W,2-1",
"April 21, 2005 (Thursday)",5 pm,Home,Chicago,,,,"L,5-6",
"April 23, 2005 (Saturday)",1 pm,Away,Grinnell,,,,"W,4-3",
"April 23, 2005 (Saturday)",3 pm,Away,Grinnell,,,,"W,13-1",
"April 24, 2005 (Sunday)",12 pm,Away,Knox,,,,"W,8-5",
"April 24, 2005 (Sunday)",2 pm,Away,Knox,,,,"W,9-3",
"May 6, 2005 (Friday)",9 am,Away,Lawrence,,,,"W,5-3",
"May 6, 2005 (Friday)",11 am,Neutral,Illinois Col.,Lawrence,,,"W,7-4",
"May 7, 2005 (Saturday)",11 am,Neutral,Beloit,Lawrence,,,"W,6-5",
"May 13, 2005 (Friday)",11 am,Neutral,Thomas More,Muskingum,,,"W,5-0",
"May 15, 2005 (Sunday)",11 am,Away,Muskingum,,,,"L,0-8",
"May 15, 2005 (Sunday)",1 pm,Neutral,Pitt.-Bradford,Muskingum,,,"W,5-3",
"May 16, 2005 (Monday)",11 am,Away,Muskingum,,,,"L,3-7",
