Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 7, 2024 (Saturday)",1:00 PM,Away,Millikin University,"Decatur, IL",,,"W,46-21",Box ScoreRecapGame Notes
"September 14, 2024 (Saturday)",1:00 PM,Away,Lake Forest College,"Lake Forest, IL",,,"L,35-42",Box ScoreRecapGame Notes
"September 21, 2024 (Saturday)",1:00 PM,Home,Ripon College,"Jacksonville, Ill./England Stadium",,,"W,44-14",Box ScoreRecapGame Notes
"October 5, 2024 (Saturday)",2:00 PM,Away,Monmouth College,"Monmouth, IL",,,"L,24-44",Box ScoreRecapGame Notes
"October 12, 2024 (Saturday)",6:00 PM,Home,University of Chicago,"Jacksonville, Ill./England Stadium",,,"W,50-37",Box ScoreRecapGame Notes
"October 19, 2024 (Saturday)",1:00 PM,Away,Knox College,"Galesburg, IL",,,"W,77-34",Box ScoreRecapGame Notes
"October 26, 2024 (Saturday)",12:00 PM,Home,Lawrence University,"Jacksonville, Ill./England Stadium",,,"W,84-0",Box ScoreRecapGame Notes
"November 2, 2024 (Saturday)",1:00 PM,Away,Grinnell College,"Grinnell, IA",,,"W,56-14",Box ScoreRecapGame Notes
"November 9, 2024 (Saturday)",1:00 PM,Home,Cornell College,"Jacksonville, Ill./England Stadium",,,"W,42-14",Box ScoreRecapGame Notes
"November 16, 2024 (Saturday)",12:00 PM,Home,Beloit College,"Jacksonville, Ill./England Stadium",,,"W,96-14",Box ScoreRecapGame Notes
