Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 31, 2013 (Saturday)",1 p.m.,Home,Lakeland College,"RIPON, Wis./Prairie Field",,,,"L,0-2",RecapBox Score
"September 1, 2013 (Sunday)",3 p.m.,Away,Wisconsin Lutheran College,"Milwaukee, Wis.",,,,"L,0-4",RecapBox Score
"September 5, 2013 (Thursday)",3:30 p.m.,Away,Maranatha Baptist Bible College,"Watertown, Wis.",,,,"L,2-3",RecapBox Score
"September 8, 2013 (Sunday)",3:30 p.m.,Home,Concordia University-Chicago,"RIPON, Wis./Prairie Field",,,,"L,0-3",RecapBox Score
"September 15, 2013 (Sunday)",3:30 p.m.,Home,Edgewood College,"RIPON, Wis./Prairie Field",,,,"L,1-4",RecapBox Score
"September 21, 2013 (Saturday)",1:30 p.m.,Away,Knox College,"Galesburg, Ill.",,,,"L,0-4",RecapBox Score
"September 22, 2013 (Sunday)",1:30 p.m.,Away,Monmouth College,"Monmouth, Ill.",,,,"W,4-3",RecapBox Score
"September 28, 2013 (Saturday)",1:30 p.m.,Home,Illinois College,"RIPON, Wis./Prairie Field",,,,"L,0-1",RecapBox Score
"September 29, 2013 (Sunday)",3:30 p.m.,Home,UW-Superior,"RIPON, Wis./Prairie Field",,,,"L,0-2",RecapBox Score
"October 5, 2013 (Saturday)",3:30 p.m.,Home,Lake Forest College,"RIPON, Wis./Prairie Field",,,,"L,2-3",RecapBox Score
"October 6, 2013 (Sunday)",1:30 p.m.,Home,Beloit College,"RIPON, Wis./Prairie Field",,,,"W,2-1",RecapBox Score
"October 12, 2013 (Saturday)",1:30 p.m.,Home,Cornell College,"RIPON, Wis./Prairie Field",,,,"W,2-0",RecapBox Score
"October 13, 2013 (Sunday)",3 p.m.,Away,UW-Whitewater,"Whitewater, Wis.",,,,"L,1-3",RecapBox Score
"October 19, 2013 (Saturday)",1:30 p.m.,Away,Grinnell College,"Grinnell, Iowa",,,,"L,0-1",RecapBox Score
"October 22, 2013 (Tuesday)",3 p.m.,Away,Lawrence University,"Appleton, Wis.",,,,"L,0-1",RecapBox Score
"October 26, 2013 (Saturday)",1:30 p.m.,Home,Northland International,"RIPON, Wis./Prairie Field",,,Senior Day,"L,0-3",RecapBox Score
"October 30, 2013 (Wednesday)",3 p.m.,Home,St. Norbert College,"RIPON, Wis./Prairie Field",,,,"L,0-3",RecapBox Score
"November 3, 2013 (Sunday)",1:30 p.m.,Away,Carroll University,"Waukesha, Wis.",,,,"L,0-4",RecapBox Score
