Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 30, 2013 (Friday)",4 p.m.,Away,Marian University,"Fond du Lac, Wis./ Buttermilk Creek Park",,,,"W,6-3",Recap
"August 31, 2013 (Saturday)",9 a.m.,Away,Carroll University,"Waukesha, Wis.",,,,"L,0-9",RecapBox Score
"August 31, 2013 (Saturday)",1 p.m.,Neutral,University of Dubuque,"Waukesha, Wis.",,,,"L,2-7",RecapBox Score
"September 5, 2013 (Thursday)",5 p.m.,Neutral,Lakeland College,"Kohler, Wis.",,,,"L,3-6",RecapBox Score
"September 7, 2013 (Saturday)",12 p.m.,Away,Knox College,"Galesburg, IL",,,,"L,1-8",RecapBox Score
"September 7, 2013 (Saturday)",3 p.m.,Neutral,Beloit College,"Galesburg, Ill.",,,,"L,0-9",RecapBox Score
"September 11, 2013 (Wednesday)",3:30 p.m.,Home,Lawrence University,"RIPON, Wis./Larson Courts",,,,"L,1-8",RecapBox Score
"September 13, 2013 (Friday)",5 p.m.,Neutral,St. Norbert College,"Elm Grove, Wis./ Western Raquet Club",,,,"L,0-9",RecapBox Score
"September 14, 2013 (Saturday)",12 p.m.,Neutral,North Central College,"Lake Forest, Ill.",,,,"L,0-9",RecapBox Score
"September 14, 2013 (Saturday)",4:30 p.m.,Away,Lake Forest College,"Lake Forest, Ill.",,,,"L,0-9",RecapBox Score
"October 5, 2013 (Saturday)",9 a.m.,Away,Monmouth College,"Monmouth, Ill.",,,,"W,6-3",RecapBox Score
"October 5, 2013 (Saturday)",12:30 p.m.,Neutral,Saint Ambrose University (Iowa),"Monmouth, Ill.",,,,"L,0-9",RecapBox Score
"October 19, 2013 (Saturday)",8 a.m.,Neutral,Midwest Conference Championships,"Madison, Wis./ Nielsen Tennis Center",,,Midwest Conference Championships,9th/11,RecapResults
"October 20, 2013 (Sunday)",8 a.m.,Neutral,Midwest Conference Championships,"Madison, Wis./ Nielsen Tennis Center",,,Midwest Conference Championships,9th/11,RecapResults
