Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 7, 1984 (Friday)",,Away,St. Ambrose,"Davenport, IA",,,"L,2-7",
"September 8, 1984 (Saturday)",,Away,Loras,"Dubuque, IA",,,"L,4-5",
"September 15, 1984 (Saturday)",,Neutral,Monmouth,"Galesburg, IL",,,"W,7-2",
"September 15, 1984 (Saturday)",,Away,Knox,"Galesburg, IL",,,"W,8-1",
"September 18, 1984 (Tuesday)",,Away,Grand View,"Des Moines, IA",,,"L,0-9",
"September 22, 1984 (Saturday)",,Home,Coe,"Grinnell, IA",,,"L,4-5",
"September 24, 1984 (Monday)",,Away,Simpson,"Indianola, IA",,,"W,9-0",
"September 27, 1984 (Thursday)",,Home,Northern Iowa,"Grinnell, IA",,,"L,0-9",
"September 29, 1984 (Saturday)",,Away,Wartburg,"Waverly, IA",,,"L,4-5",
"September 29, 1984 (Saturday)",,Away,Upper Iowa,"Fayette, IA",,,"W,7-2",
"October 5, 1984 (Friday)",,Away,Central,"Pella, IA",,,"W,7-2",
"October 13, 1984 (Saturday)",,Home,Cornell,"Grinnell, IA",,,"L,1-8",
"October 19, 1984 (Friday)",,Away,Midwest Conference Tournament,"Lake Forest, IL",,,8th/12 Teams,
