Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2015 (Tuesday)",5 pm,Home,Wisconsin Lutheran College,"Lake Forest, IL",,,,"W,9-0",Box ScoreRecapPhotos
"September 6, 2015 (Sunday)",1 pm,Home,Edgewood College,"Lake Forest, IL",,,,"W,3-0",Box ScoreRecap
"September 9, 2015 (Wednesday)",4:30 pm,Away,Concordia University Wisconsin,"Mequon, WI",,,,"T,1-1(2OT)",Box ScoreRecap
"September 11, 2015 (Friday)",7 pm,Away,Webster University,"St. Louis, MO",,,,"L,1-2",Box ScoreRecap
"September 12, 2015 (Saturday)",5 pm,Neutral,Evangel University (Mo.),Fontbonne,,,,"W,5-2",Box ScoreRecap
"September 17, 2015 (Thursday)",7 pm,Away,Milwaukee School of Engineering,"Milwaukee, WI",,,,"L,2-3(OT)",Box ScoreRecap
"September 19, 2015 (Saturday)",1 pm,Away,Ripon College,"Ripon, WI",,,,"W,4-1",Box ScoreRecap
"September 26, 2015 (Saturday)",1 pm,Away,Knox College,"Galesburg, IL",,,,"T,2-2(2OT)",Box ScoreRecap
"September 27, 2015 (Sunday)",12 pm,Away,Dominican University (Ill.),"River Forest, IL",,,,"W,3-2",Box ScoreRecap
"September 30, 2015 (Wednesday)",4:30 pm,Home,Marian University,"Lake Forest, IL",,,,"W,2-0",Box ScoreRecap
"October 3, 2015 (Saturday)",11 am,Away,Grinnell College,"Grinnell, IA",,,,"W,4-2",Box ScoreRecap
"October 4, 2015 (Sunday)",11 am,Away,Cornell College,"Mount Vernon, IA",,,,"W,7-0",Box ScoreRecap
"October 8, 2015 (Thursday)",7 pm,Away,Carroll University,"Waukesha, WI",,,,"W,3-2",Box ScoreRecap
"October 14, 2015 (Wednesday)",4 pm,Home,Beloit College,"Lake Forest, IL",,,,"W,9-0",Box ScoreRecap
"October 17, 2015 (Saturday)",11 am,Home,Monmouth College,"Lake Forest, IL",,,Parents Day,"W,2-0",Box ScoreRecap
"October 18, 2015 (Sunday)",11 am,Home,Illinois College,"Lake Forest, IL",,,,"W,4-1",Box ScoreRecap
"October 25, 2015 (Sunday)",1 pm,Home,Lawrence University,"Lake Forest, IL",,,,"W,4-0",Box ScoreRecap
"November 1, 2015 (Sunday)",12 pm,Home,St. Norbert College,"Lake Forest, IL",,,Senior Day,"W,5-4",Box ScoreRecap
"November 6, 2015 (Friday)",2 pm,Home,Knox College,"Lake Forest, IL",,,Midwest Conference Tournament,"L,1-2",Box ScoreRecap
