Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"December 15, 1902 (Monday)",,Neutral,Des Moines YMCA,,,,"W,19-12",
"January 15, 1903 (Thursday)",,Neutral,Central,,,,"W,24-6",
"January 22, 1903 (Thursday)",,Away,Minnesota,"Minneapolis, MN",,,"L,2-37",
"January 23, 1903 (Friday)",,Away,Minneapolis YMCA,"Minneapolis, MN",,,"L,3-11",
"January 24, 1903 (Saturday)",,Away,Minnesota A&M,"Minneapolis, MN",,,"L,7-24",
"February 2, 1903 (Monday)",,Home,Iowa,"Grinnell, IA",,,"W,6-5",
"February 14, 1903 (Saturday)",,Away,Iowa,"Iowa City, IA",,,"W,15-13",
"February 20, 1903 (Friday)",,Neutral,Independence,,,,"W,25-17",
"February 21, 1903 (Saturday)",,Neutral,Coe,,,,"W,38-9",
"February 24, 1903 (Tuesday)",,Neutral,Coe,,,,"W,15-13",
"February 25, 1903 (Wednesday)",,Neutral,Des Moines YMCA,,,,"L,6-29",
"February 26, 1903 (Thursday)",,Neutral,Des Moines YMCA,,,,"L,12-20",
