Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 9, 1995 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"W,2-0",
"September 10, 1995 (Sunday)",,Away,Monmouth,"Monmouth, IL",,,"W,7-0",
"September 16, 1995 (Saturday)",,Home,Macalester,"Grinnell, IA",,,"L,0-4",
"September 20, 1995 (Wednesday)",,Away,Coe,"Cedar Rapids, IA",,,"W,4-1",
"September 23, 1995 (Saturday)",,Neutral,Heidelberg,"Green Castle, IA",,,"L,0-6",
"September 24, 1995 (Sunday)",,Away,Depauw,"Green Castle, IA",,,"L,1-2",
"September 28, 1995 (Thursday)",,Away,Cornell,"Mount Vernon, IA",,,"W,9-2",
"September 30, 1995 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,5-0",
"October 7, 1995 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"W,5-0",
"October 11, 1995 (Wednesday)",,Home,Cornell,"Grinnell, IA",,,"W,6-0",
"October 14, 1995 (Saturday)",,Away,Knox,"Galesburg, IL",,,"L,1-2",
"October 15, 1995 (Sunday)",,Home,Illinois College,"Grinnell, IA",,,"W,4-0",
"October 19, 1995 (Thursday)",,Away,St. Olaf,"Northfield, MN",,,"W,1-0",
"October 23, 1995 (Monday)",,Home,Coe,"Grinnell, IA",,,"W,9-0",
"October 25, 1995 (Wednesday)",,Away,Luther,"Decorah, IA",,,"W,2-1",
"October 28, 1995 (Saturday)",,Home,St. Norbert (MWC Tournament Championship),"Grinnell, IA",,,"T,0-0",
