Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 7, 2013 (Saturday)",7:00 p.m.,Away,Crown,St. Bonifacius,,,"W,31-14",Box ScoreRecap
"September 14, 2013 (Saturday)",1:00 p.m.,Away,Concordia (Wis.),"Mequon, Wis.",,,"L,10-20",Box ScoreRecap
"September 21, 2013 (Saturday)",2:00 p.m.,Away,Maranatha Baptist (Wis.),"Watertown, Wis.",,,"W,30-6",Box ScoreRecap
"October 5, 2013 (Saturday)",7:00 p.m.,Home,Mayville State (N.D.),Macalester Stadium/ Macalester Stadium,,,"L,18-26",Box ScoreRecap
"October 12, 2013 (Saturday)",1:00 p.m.,Home,Carleton,Macalester Stadium/ Macalester Stadium,,,"L,17-56",Box ScoreRecap
"October 19, 2013 (Saturday)",1:30 p.m.,Away,University of Chicago,"Chicago, Ill.",,,"L,7-26",Box ScoreRecap
"October 26, 2013 (Saturday)",12:00 p.m.,Home,Washington University in St. Louis,Macalester Stadium/ Macalester Stadium,,,"L,0-7",Box ScoreRecap
"November 2, 2013 (Saturday)",6:00 p.m.,Home,Trinity Bible (N.D.),Macalester Stadium/ Macalester Stadium,,,"W,44-13",Box ScoreRecap
"November 9, 2013 (Saturday)",1:00 p.m.,Away,Augsburg,Minneapolis,,,"L,16-34",Box ScoreRecap
"November 16, 2013 (Saturday)",1:00 p.m.,Home,Hamline,Macalester Stadium/ Macalester Stadium,,,"W,7-0",Box ScoreRecap
