Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 26, 1979 (Wednesday)",6 pm,Neutral,Elmhurst,College of Dupage,,,"W,2-0",
"September 26, 1979 (Wednesday)",8 pm,Away,College of Dupage,,,,"W,2-0",
"October 2, 1979 (Tuesday)",,Away,Barat,,,,"W,3-0",
"October 4, 1979 (Thursday)",,Home,Trinity Int'l.,,,,"W,3-0",
"October 5, 1979 (Friday)",4 pm,Home,Chicago St.,,,,"W,2-1",
"October 5, 1979 (Friday)",8 pm,Home,Barat,,,,"W,2-1",
"October 6, 1979 (Saturday)",10 am,Home,Northeastern Illinois,,,,"W,2-1",
"October 6, 1979 (Saturday)",12 pm,Home,Moody Bible,,,,"W,2-0",
"October 6, 1979 (Saturday)",4 pm,Home,Triton,,,,"W,2-1",
"October 11, 1979 (Thursday)",,Away,St. Xavier,,,,"L,1-3",
"October 13, 1979 (Saturday)",10 am,Neutral,Rockford,Northeastern Illinois,,,"L,1-2",
"October 13, 1979 (Saturday)",12 pm,Neutral,Sauk Valley C.C.,Northeastern Illinois,,,"W,1-0",
"October 13, 1979 (Saturday)",2 pm,Neutral,Illinois St.,Northeastern Illinois,,,"L,0-2",
"October 15, 1979 (Monday)",,Home,Mundelein,,,,"W,3-0",
"October 16, 1979 (Tuesday)",,Home,Chicago,,,,"W,3-1",
"October 18, 1979 (Thursday)",,Home,North Park,,,,"L,1-3",
"October 26, 1979 (Friday)",4 pm,Home,Chicago St.,,,,"L,1-3",
"October 26, 1979 (Friday)",8 pm,Home,Millikin,,,,"W,2-0",
"October 27, 1979 (Saturday)",10 am,Home,North Central,,,,"W,2-1",
"October 27, 1979 (Saturday)",12 pm,Home,Northeastern Illinois,,,,"L,0-2",
"October 27, 1979 (Saturday)",2 pm,Home,Ill. Wesleyan,,,,"W,2-0",
"November 3, 1979 (Saturday)",10 am,Away,Benedictine,,,,"L,0-2",
"November 3, 1979 (Saturday)",2 pm,Neutral,North Park,Benedictine,,,"W,2-1",
"November 8, 1979 (Thursday)",4 pm,Neutral,North Park,Millikin,,,"L,1-2",
"November 8, 1979 (Thursday)",8 pm,Neutral,George Williams,Millikin,,,"L,0-2",
