Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 30, 2019 (Friday)",6:00 PM,Away,Clarke University,Dubuque,,,"L,1-3",Box ScoreRecap
"September 1, 2019 (Sunday)",1:00 PM,Home,Nebraska Wesleyan,Mount Vernon,,,"L,0-5",Box ScoreRecap
"September 7, 2019 (Saturday)",1:00 PM,Home,North Central,Mount Vernon,,,"W,9-0",Box ScoreRecap
"September 14, 2019 (Saturday)",1:00 PM,Home,MacMurray College,Mount Vernon,,,"W,2-0",Box ScoreRecap
"September 17, 2019 (Tuesday)",5:00 PM,Home,Iowa Wesleyan,Mount Vernon,,,Postponed,
"September 21, 2019 (Saturday)",2:00 PM,Home,UW-Stout,Mount Vernon,,,"L,2-3",Box ScoreRecap
"September 22, 2019 (Sunday)",12:00 PM,Home,Fontbonne,Mount Vernon,,,"L,2-5",Box ScoreRecap
"September 25, 2019 (Wednesday)",4:45 PM,Home,Coe College,Mount Vernon,,,"W,2-1",Box ScoreRecap
"September 28, 2019 (Saturday)",11:00 AM,Away,Beloit,"Beloit, Wis.",,,"W,2-1",Box ScoreRecap
"September 29, 2019 (Sunday)",11:00 AM,Away,Lake Forest,"Lake Forest, Ill.",,,"T,0-0(2OT)",Box ScoreRecap
"October 2, 2019 (Wednesday)",4:00 PM,Away,Grinnell,Grinnell,,,Postponed,
"October 5, 2019 (Saturday)",11:00 AM,Away,Monmouth,"Monmouth, Ill.",,,"W,3-0",Box ScoreRecap
"October 6, 2019 (Sunday)",2:00 PM,Home,UW-River Falls,Mount Vernon,,,"W,3-2",Box ScoreRecap
"October 13, 2019 (Sunday)",1:00 PM,Home,Illinois College,Mount Vernon,,,"W,4-0",Box ScoreRecap
"October 15, 2019 (Tuesday)",4:00 PM,Home,Iowa Wesleyan,Mount Vernon,,,"W,9-0",Box ScoreRecap
"October 17, 2019 (Thursday)",3:00 PM,Away,Maranatha,"Watertown, Wis.",,,"W,2-0",Box ScoreRecap
"October 19, 2019 (Saturday)",11:00 AM,Home,Lawrence,Mount Vernon,,,"W,4-0",Box ScoreRecap
"October 20, 2019 (Sunday)",11:00 AM,Home,Ripon College,Mount Vernon,,,"T,2-2(2OT)",Box ScoreRecap
"October 23, 2019 (Wednesday)",4:00 PM,Away,Grinnell,Grinnell,,,"W,1-0",Box ScoreRecap
"October 27, 2019 (Sunday)",1:00 PM,Away,St. Norbert,"De Pere, Wis.",,,"L,0-1",Box ScoreRecap
"November 3, 2019 (Sunday)",11:00 AM,Home,Knox College,Mount Vernon,,,"W,1-0",Box ScoreRecap
"November 8, 2019 (Friday)",11:00 AM,Neutral,Monmouth,"Galesburg, Ill.",,,"L,0-1",Box ScoreRecap
