Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"December 5, 1945 (Wednesday)",,Away,Iowa State Teachers,"Cedar Falls, IA",,,"L,32-96",
"December 10, 1945 (Monday)",,Home,Denver,"Grinnell, IA",,,"L,31-70",
"December 15, 1945 (Saturday)",,Away,Cornell,"Mount Vernon, IA",,,"W,61-34",
"January 5, 1946 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"L,29-60",
"January 7, 1946 (Monday)",,Away,Beloit,"Beloit, WI",,,"L,30-81",
"January 12, 1946 (Saturday)",,Away,Coe,"Cedar Rapids, IA",,,"L,39-64",
"January 18, 1946 (Friday)",,Home,Beloit,"Grinnell, IA",,,"L,35-52",
"January 25, 1946 (Friday)",,Away,Knox,"Galesburg, IL",,,"L,34-46",
"January 26, 1946 (Saturday)",,Home,Iowa Wesleyan,"Grinnell, IA",,,"W,47-28",
"February 5, 1946 (Tuesday)",,Away,Cornell,"Mount Vernon, IA",,,"W,49-35",
"February 8, 1946 (Friday)",,Home,Lawrence,"Grinnell, IA",,,"L,34-35",
"February 15, 1946 (Friday)",,Away,Iowa Wesleyan,"Mount Pleasant, IA",,,"W,56-43",
"February 16, 1946 (Saturday)",,Away,Luther,"Decorah, IA",,,"L,41-42",
"February 23, 1946 (Saturday)",,Away,Knox,"Galesburg, IL",,,"W,58-40",
"March 1, 1946 (Friday)",,Home,Coe,"Grinnell, IA",,,"L,37-48",
