Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"January 23, 1919 (Thursday)",,Home,Nebraska,"Grinnell, IA",,,"L,14-24",
"January 24, 1919 (Friday)",,Home,Nebraska,"Grinnell, IA",,,"W,16-15",
"January 31, 1919 (Friday)",,Away,Cornell,"Mount Vernon, IA",,,"L,16-31",
"February 8, 1919 (Saturday)",,Home,Drake,"Grinnell, IA",,,"W,22-19",
"February 13, 1919 (Thursday)",,Home,Iowa State Teachers College,"Grinnell, IA",,,"W,18-17",
"February 22, 1919 (Saturday)",,Home,Iowa State,"Grinnell, IA",,,"W,25-20",
"February 28, 1919 (Friday)",,Home,Cornell,"Grinnell, IA",,,"L,15-40",
"March 7, 1919 (Friday)",,Away,Iowa State,"Ames, IA",,,"L,22-25",
"March 12, 1919 (Wednesday)",,Away,Drake,"Des Moines, IA",,,"W,18-16",
"March 14, 1919 (Friday)",,Away,Nebraska,"Lincoln, NE",,,"L,14-27",
"March 15, 1919 (Saturday)",,Away,Nebraska,"Lincoln, NE",,,"W,22-21",
