Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"February 23, 2024 (Friday)",1:00 PM CST; 11:00 AM PST,Neutral,University of Minnesota Morris,"Pasadena, CA",,,,"W,8-3",Box ScoreRecap
"February 24, 2024 (Saturday)",4:00 PM CST; 2:00 PM PST,Away,California Institute of Technology,"Pasadena, CA",,,,"L,3-5",Box ScoreRecap
"February 25, 2024 (Sunday)",10:00 AM CST; 8:00 AM PST,Neutral,University of Minnesota Morris,"Thousand Oaks, CA",,,,"L,8-137 innings",Box ScoreRecap
"February 25, 2024 (Sunday)",2:00 PM CST; 12:00 PM PST,Away,California Lutheran University,"Thousand Oaks, CA",,,,"L,0-107 innings",Box ScoreRecap
"March 1, 2024 (Friday)",4:30 PM,Away,University of Northwestern (MN),"St. Paul, Minn.",,,,"L,1-9",Box ScoreRecap
"March 9, 2024 (Saturday)",10:30 AM CST; 9:30 AM MST,Neutral,Concordia University (Wis.),"Tucson, AZ/Kino Sports Complex Field #6",,,Tucson Invitational,Canceled,
"March 9, 2024 (Saturday)",1:30 PM CST; 12:30 PM MST,Neutral,Concordia University (Wis.),"Tucson, AZ/Kino Sports Complex Field #6",,,Tucson Invitational,Canceled,
"March 9, 2024 (Saturday)",4:30 PM CST; 3:30 MST,Neutral,Sul Ross State University,"Tucson, AZ/ Empire HS",,,Tucson Invitational,"L,11-13",Box ScoreRecap
"March 10, 2024 (Sunday)",6:00 PM CDT; 4:00 PM MST,Neutral,Southwest Minnesota State University,"Tucson, AZ/Kino Sports Complex - Stadium",,,Tucson Invitational,"L,0-10",Box ScoreRecap
"March 11, 2024 (Monday)",11:00 AM CDT; 9:00 AM MST,Neutral,Carthage College,"Tucson, AZ/Kino Sports Complex - Field #4",,,Tucson Invitational,"L,2-5",Box ScoreRecap
"March 11, 2024 (Monday)",3:00 PM CDT; 1:00 PM MST,Neutral,Claremont-Mudd-Scripps Colleges,"Tucson, AZ/Kino Sports Complex - Field #4",,,Tucson Invitational,"L,0-14",Box ScoreRecap
"March 13, 2024 (Wednesday)",3:00 PM CDT; 1:00 PM MST,Neutral,Crown College,"Tucson, AZ/Kino Sports Complex Field #6",,,Tucson Invitational,"W,9-5",Box ScoreRecap
"March 14, 2024 (Thursday)",11:30 AM CDT; 9:30 AM MST,Neutral,Edgewood College,"Tucson, AZ/Kino Sports Complex - Field #4",,,Tucson Invitational,"W,19-97 innings",Box ScoreRecap
"March 14, 2024 (Thursday)",3:00 PM CDT; 1:00 PM MST,Neutral,Augsburg University,"Tucson, AZ/Kino Sports Complex - Field #4",,,Tucson Invitational,"L,7-9",Box Score
"March 15, 2024 (Friday)",3:00 PM CDT; 1:00 PM MST,Neutral,Crown College,"Tucson, AZ/Kino Sports Complex Field #5",,,Tucson Invitational,"W,14-9",Box ScoreRecap
"March 16, 2024 (Saturday)",12:00 PM CDT; 10:00 AM MST,Neutral,Luther College,"Tucson, AZ/Kino Sports Complex - Field #4",,,Tucson Invitational,"L,3-9",Box ScoreRecap
"March 16, 2024 (Saturday)",3:00 PM CDT; 1:00 PM MST,Neutral,Luther College,"Tucson, AZ/Kino Sports Complex - Field #4",,,Tucson Invitational,"L,5-11",Box ScoreRecap
"April 4, 2024 (Thursday)",2:30 PM,Away,Hamline University,"St. Paul, MN",,,,"L,1-2",Box ScoreRecap
"April 4, 2024 (Thursday)",5:00 PM,Away,Hamline University,"St. Paul, MN",,,,"L,0-4",Box ScoreRecap
"April 6, 2024 (Saturday)",1:00 PM,Home,Saint Mary's University (Minn.),"St. Paul, MN (Home)/Nicholson Field",,,,"L,8-9",Box ScoreRecap
"April 6, 2024 (Saturday)",3:30 PM,Home,Saint Mary's University (Minn.),"St. Paul, MN (Home)/Nicholson Field",,,,"W,14-4",Box ScoreRecap
"April 8, 2024 (Monday)",2:30 PM,Home,Bethel University,"St. Paul, MN (Home)/Nicholson Field",,,,"L,5-18",Box ScoreRecap
"April 8, 2024 (Monday)",5:00 PM,Home,Bethel University,"St. Paul, MN (Home)/Nicholson Field",,,,"L,8-9",Box ScoreRecap
"April 9, 2024 (Tuesday)",2:30 PM,Away,Concordia College (Minn.),"Moorhead, Minn.",,,,"L,7-18",Box ScoreRecap
"April 9, 2024 (Tuesday)",5:00 PM,Away,Concordia College (Minn.),"Moorhead, Minn.",,,,"L,1-15",Box ScoreRecap
"April 10, 2024 (Wednesday)",2:00 PM,Home,University of Wisconsin-Superior,"St. Paul, MN (Home)/Nicholson Field",,,,Postponed,
"April 10, 2024 (Wednesday)",4:30 PM,Home,University of Wisconsin-Superior,"St. Paul, MN (Home)/Nicholson Field",,,,Postponed,
"April 13, 2024 (Saturday)",2:30 PM,Home,Augsburg University,"St. Paul, MN (Home)/Nicholson Field",,,,"L,2-38 innings",Box ScoreRecap
"April 13, 2024 (Saturday)",5:00 PM,Home,Augsburg University,"St. Paul, MN (Home)/Nicholson Field",,,,"L,4-5",Box ScoreRecap
"April 15, 2024 (Monday)",2:30 PM,Away,Carleton College,"Northfield, MN",,,,"W,6-3",Box ScoreRecap
"April 15, 2024 (Monday)",5:00 PM,Away,Carleton College,"Northfield, MN",,,,"L,7-11",Box ScoreRecap
"April 18, 2024 (Thursday)",2:00 PM,Away,Bethany Lutheran College,"Mankato, MN",,,,"L,3-6",Box ScoreRecap
"April 18, 2024 (Thursday)",4:30 PM,Away,Bethany Lutheran College,"Mankato, MN",,,,"W,17-3",Box ScoreRecap
"April 21, 2024 (Sunday)",2:00 PM,Home,St. Olaf College,"St. Paul, MN (Home)/Nicholson Field",,,,"L,8-16",Box ScoreRecap
"April 21, 2024 (Sunday)",4:30 PM,Home,St. Olaf College,"St. Paul, MN (Home)/Nicholson Field",,,,"L,4-6",Box ScoreRecap
"April 23, 2024 (Tuesday)",2:30 PM,Away,College of St. Scholastica,"Duluth, MN/Wade Stadium",,,,"L,11-12",Box ScoreRecap
"April 23, 2024 (Tuesday)",5:00 PM,Away,College of St. Scholastica,"Duluth, MN/Wade Stadium",,,,"L,1-157 innings",Box ScoreRecap
"April 24, 2024 (Wednesday)",3:30 PM,Home,University of Northwestern (MN),"St. Paul, MN (Home)/Nicholson Field",,,,"W,9-6",Box ScoreRecap
"April 27, 2024 (Saturday)",1:00 PM,Away,Gustavus Adolphus College,"St. Peter, MN",,,,"L,6-9",Box ScoreRecap
"April 27, 2024 (Saturday)",3:30 PM,Away,Gustavus Adolphus College,"St. Peter, MN",,,,"L,1-11",Box ScoreRecap
"May 1, 2024 (Wednesday)",2:30 PM,Neutral,Saint John's University,"St. Paul, MN/Concordia Univ.-St. Paul",,,,"L,6-8",Box ScoreRecap
"May 1, 2024 (Wednesday)",5:00 PM,Neutral,Saint John's University,"St. Paul, MN/Concordia Univ.-St. Paul",,,,"W,3-2",Box ScoreRecap
