Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date
,"Clawson, Ian",FR-1,41.00m,"134' 6""",Monmouth College Fighting Scot Outdoor,"May 6, 2023"
,"Richter, Theo",SO-2,38.67m,"126' 10""",Midwest Conference Outdoor Championships,"May 12, 2023"
,"Bean, Garret",SO-2,35.25m,"115' 8""",Monmouth College Fighting Scot Outdoor,"May 6, 2023"
,"Chu, Travis",SO-2,33.06m,"108' 5""",Midwest Conference Outdoor Championships,"May 12, 2023"
,"Basinger, Brayden",FR-1,32.02m,"105' 1""",D3 Challenge,"Mar 25, 2023"
