Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 1, 2001 (Saturday)",,Neutral,St. Mary's (IN),"Davenport, IA",,,"W,3-2(30-26, 26-30, 25-30, 30-28, 15-8)",
"September 1, 2001 (Saturday)",,Away,Marycrest International,"Davenport, IA",,,"W,3-1(30-27, 25-30, 30-26, 30-27)",
"September 1, 2001 (Saturday)",,Neutral,Viterbo,"Davenport, IA",,,"W,3-0(30-24, 30-19, 30-28)",
"September 4, 2001 (Tuesday)",,Home,Marycrest International,"Grinnell, IA",,,"W,3-1(30-22, 30-27, 26-30, 30-17)",
"September 7, 2001 (Friday)",,Neutral,Illinois Wesleyan,"Elmhurst, IL",,,"L,1-3(19-30, 28-30, 30-27, 15-30)",
"September 7, 2001 (Friday)",,Neutral,Wheaton,"Elmhurst, IL",,,"L,1-3(30-28, 22-30, 27-30, 26-30)",
"September 8, 2001 (Saturday)",,Away,Elmhurst,"Elmhurst, IL",,,"L,0-3(11-30, 15-30, 17-30)",
"September 8, 2001 (Saturday)",,Neutral,UW-Stevens Point,"Elmhurst, IL",,,"L,1-3(22-30, 30-28, 26-30, 28-30)",
"September 11, 2001 (Tuesday)",,Home,Grand View,"Grinnell, IA",,,"W,3-1(32-30, 30-24, 25-30, 30-21)",
"September 18, 2001 (Tuesday)",,Away,William Penn,"Oskaloosa, IA",,,"L,1-3(30-17, 22-30, 23-30, 23-30)",
"September 21, 2001 (Friday)",,Home,Buena Vista (Grinnell Tournament),"Grinnell, IA",,,"W,3-2(30-27, 26-30, 23-30, 30-23, 19-17)",
"September 21, 2001 (Friday)",,Home,Maryville (Grinnell Tournament),"Grinnell, IA",,,"W,3-2(30-24, 31-29, 25-30, 13-30, 15-7)",
"September 22, 2001 (Saturday)",,Home,Eureka (Grinnell Tournament),"Grinnell, IA",,,"W,3-2(30-17, 11-30, 20-30, 30-18, 16-14)",
"September 22, 2001 (Saturday)",,Home,Dubuque (Grinnell Tournament),"Grinnell, IA",,,"L,1-3(27-30, 30-27, 10-30, 22-30)",
"September 25, 2001 (Tuesday)",,Away,Monmouth,"Monmouth, IL",,,"L,0-3(32-34, 24-30, 26-30)",
"September 28, 2001 (Friday)",,Away,Beloit (MWC Crossover Tournament),"Beloit, WI",,,"W,3-0(30-24, 30-18, 30-22)",
"September 28, 2001 (Friday)",,Neutral,Lawrence (MWC Crossover Tournament),"Beloit, WI",,,"L,1-3(30-26, 23-30, 28-30, 27-30)",
"September 29, 2001 (Saturday)",,Neutral,Ripon (MWC Crossover Tournament),"Beloit, WI",,,"L,0-3(25-30, 28-30, 27-30)",
"September 29, 2001 (Saturday)",,Neutral,St. Norbert (MWC Crossover Tournament),"Beloit, WI",,,"L,0-3(15-30, 15-30, 16-30)",
"September 29, 2001 (Saturday)",,Neutral,Carroll (MWC Crossover Tournament),"Beloit, WI",,,"W,3-1(30-21, 30-27, 26-30, 30-24)",
"October 4, 2001 (Thursday)",,Away,Cornell,"Mount Vernon, IA",,,"W,3-1(24-30, 30-20, 30-28, 30-22)",
"October 6, 2001 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,3-1(30-27, 25-30, 30-21, 30-21)",
"October 9, 2001 (Tuesday)",,Away,Upper Iowa,"Fayette, IA",,,"W,3-0(30-26, 30-26, 30-21)",
"October 13, 2001 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"W,3-2(30-26, 11-30, 30-23, 21-30, 16-14)",
"October 16, 2001 (Tuesday)",,Away,Grand View,"Des Moines, IA",,,"W,3-0(32-30, 30-28, 30-26)",
"October 27, 2001 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"L,1-3(30-32, 20-30, 30-13, 26-30)",
"October 30, 2001 (Tuesday)",,Home,William Penn,"Grinnell, IA",,,"W,3-1(30-15, 26-30, 30-16, 30-20)",
"November 2, 2001 (Friday)",,Neutral,Beloit (MWC Tournament),"Waukesha, WI",,,"W,3-0(30-18, 30-21, 30-24)",
"November 2, 2001 (Friday)",,Neutral,St. Norbert (MWC Tournament),"Waukesha, WI",,,"L,0-3(17-30, 17-30, 13-30)",
"November 3, 2001 (Saturday)",,Neutral,Ripon (MWC Tournament),"Waukesha, WI",,,"L,0-3(26-30, 30-32, 25-30)",
