Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 6, 1975 (Saturday)",,Home,Northeastern Illinois,"De Pere, Wis. - Minahan Stadium",,,"W,41-7",
"September 13, 1975 (Saturday)",,Home,UW-Stevens Point,"De Pere, Wis. - Minahan Stadium",,,"W,27-24",
"September 20, 1975 (Saturday)",,Away,"St. Thomas, Minn.","St. Paul, Minn.",,,"L,26-8forfeited to SNC",
"October 4, 1975 (Saturday)",,Away,Hillsdale,"Hillsdale, Mich.",,,"L,31-23",
"October 11, 1975 (Saturday)",,Away,Saginaw Valley State,"University Center, Mich.",,,"W,10-6",
"October 18, 1975 (Saturday)",,Home,UW-Oshkosh,"De Pere, Wis. - Minahan Stadium",,,"W,28-7",
"October 25, 1975 (Saturday)",,Away,Monmouth,"Monmouth, Ill.",,,"W,55-40",
"November 1, 1975 (Saturday)",,Away,UW-Platteville,"Platteville, Wis.",,,"L,30-23",
"November 8, 1975 (Saturday)",,Home,Northern Michigan,"De Pere, Wis. - Minahan Stadium",,,"L,42-14",
"November 15, 1975 (Saturday)",,Away,Butler,"Indianapolis, Ind.",,,"L,28-15",
