Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 18, 2000 (Saturday)",,Away,Martin Luther,"New Ulm, MN",,,"L,148-151(OT)",
"November 21, 2000 (Tuesday)",,Away,Faith Baptist,"Ankeny, IA",,,"W,141-116",
"November 25, 2000 (Saturday)",,Neutral,Wisconsin Lutheran,"Rockford, IL",,,"L,137-140",
"November 26, 2000 (Sunday)",,Away,Rockford,"Rockford, IL",,,"L,107-126",
"November 28, 2000 (Tuesday)",,Home,Mount Mercy,"Grinnell, IA",,,"W,125-114",
"December 2, 2000 (Saturday)",,Away,Lake Forest,"Lake Forest, IL",,,"L,110-133",
"December 5, 2000 (Tuesday)",,Home,Knox,"Grinnell, IA",,,"W,105-84",
"December 9, 2000 (Saturday)",,Home,Illinois College,"Grinnell, IA",,,"W,123-97",
"January 12, 2001 (Friday)",,Away,Carroll,"Waukesha, WI",,,"L,117-139",
"January 13, 2001 (Saturday)",,Away,Lawrence,"Appleton, WI",,,"L,104-131",
"January 19, 2001 (Friday)",,Home,Beloit,"Grinnell, IA",,,"W,W-1126",
"January 20, 2001 (Saturday)",,Home,St. Norbert,"Grinnell, IA",,,"W,119-104",
"January 23, 2001 (Tuesday)",,Home,Monmouth,"Grinnell, IA",,,"W,133-118",
"January 26, 2001 (Friday)",,Away,Ripon,"Ripon, WI",,,"L,100-103",
"January 27, 2001 (Saturday)",,Away,Beloit,"Beloit, WI",,,"W,113-112",
"January 30, 2001 (Tuesday)",,Away,Knox,"Galesburg, IL",,,"W,95-87",
"February 2, 2001 (Friday)",,Home,Lawrence,"Grinnell, IA",,,"W,127-126(OT)",
"February 3, 2001 (Saturday)",,Home,Carroll,"Grinnell, IA",,,"W,124-83",
"February 10, 2001 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"W,99-93",
"February 14, 2001 (Wednesday)",,Away,Monmouth,"Monmouth, IL",,,"W,118-108",
"February 17, 2001 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"W,125-121",
"February 23, 2001 (Friday)",,Home,Beloit (MWC Tournament Semifinal),"Grinnell, IA",,,"W,120-109",
"February 24, 2001 (Saturday)",,Home,Illinois College (MWC Tournament Championship),"Grinnell, IA",,,"W,125-121",
"March 1, 2001 (Thursday)",,Away,Illinois Wesleyan (NCAA Tournament First Round),"Bloomington, IL",,,"L,91-132",
