Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2016 (Thursday)",7:00 p.m.,Away,Simpson College,"Indianola, IA",,,,"T,0-0(2 OT)",Box ScoreRecap
"September 3, 2016 (Saturday)",Noon,Home,Augsburg College,"Grinnell, IA",,,,"L,0-4",Box ScoreRecap
"September 7, 2016 (Wednesday)",5:00 p.m.,Away,Central College,"Pella, IA",,,,"L,0-2",Box ScoreRecap
"September 9, 2016 (Friday)",7:30 p.m.,Away,Grand View University,"Des Moines, IA",,,,"L,0-2",Box ScoreRecap
"September 11, 2016 (Sunday)",1:00 p.m.,Away,Buena Vista University,"Storm Lake, IA",,,,"W,2-0",Box ScoreRecap
"September 13, 2016 (Tuesday)",4:30 p.m.,Home,Coe College,"Grinnell, IA",,,,"L,1-2(2 OT)",Box ScoreRecap
"September 17, 2016 (Saturday)",4:30 p.m.,Home,Nebraska Wesleyan University,"Grinnell, IA",,,,"W,2-0",Box ScoreRecap
"September 24, 2016 (Saturday)",3:30 p.m.,Away,Beloit College,"Beloit, WI",,,,"W,3-1",Box ScoreRecap
"September 25, 2016 (Sunday)",1:30 p.m.,Away,Lake Forest College,"Lake Forest, IL",,,,"T,0-0(2 OT)",Box ScoreRecap
"September 29, 2016 (Thursday)",4:30 p.m.,Away,Cornell College,"Mount Vernon, IA",,,,"W,6-0",Box ScoreRecap
"October 1, 2016 (Saturday)",3:30 p.m.,Home,Illinois College,"Grinnell, IA",,,,"L,1-2",Box ScoreRecap
"October 8, 2016 (Saturday)",3:30 p.m.,Home,Knox College,"Grinnell, IA",,,,"L,0-1",Box ScoreRecap
"October 15, 2016 (Saturday)",1:30 p.m.,Home,St. Norbert College,"Grinnell, IA",,,,"W,2-1",Box ScoreRecap
"October 16, 2016 (Sunday)",1:30 p.m.,Home,Lawrence University,"Grinnell, IA",,,,"W,1-0",Box ScoreRecap
"October 20, 2016 (Thursday)",2:00 p.m.,Away,Concordia University Chicago,"River Forest, IL",,,,"W,2-0",Box ScoreRecap
"October 22, 2016 (Saturday)",3:30 p.m.,Away,Ripon College,"Ripon, WI",,,,"W,3-2",Box ScoreRecap
"October 29, 2016 (Saturday)",2:30 p.m.,Away,Monmouth College,"Monmouth, IL",,,,"W,2-1",Box ScoreRecap
"November 4, 2016 (Friday)",11:00 AM,Neutral,Lake Forest College (Semifinal),"Galesburg, IL",,,2016 Midwest Conference Tournament,"T,2-2(5-3 shootout win)",Box ScoreRecap
"November 5, 2016 (Saturday)",2:00 PM,Away,Knox College (Championship),"Galesburg, IL",,,2016 Midwest Conference Tournament,"L,0-1",Box ScoreRecap
