Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 3, 2022 (Saturday)",6:00 PM,Away,University of Minnesota Morris,"Morris, MN",,,"W,45-24",Box ScoreRecap
"September 10, 2022 (Saturday)",6:00 PM,Home,Martin Luther College,"St. Paul, MN (Home)/ Macalester Stadium",,,"W,43-7",Box ScoreRecapGame Program
"September 24, 2022 (Saturday)",7:00 PM,Home,St. Olaf College,"St. Paul, MN (Home)/ Macalester Stadium",,,"L,32-38",Box ScoreRecapGame Program
"October 1, 2022 (Saturday)",1:00 PM,Away,Carleton College,"Northfield, MN",,,"L,27-56",Box ScoreRecap
"October 8, 2022 (Saturday)",1:00 PM,Away,Concordia College (Minn.),"Moorhead, MN",,,"L,7-36",Box ScoreRecap
"October 15, 2022 (Saturday)",1:00 PM,Home,Augsburg University,"St. Paul, MN (Home)/ Macalester Stadium",,,"L,21-42",Box ScoreRecapGame Program
"October 22, 2022 (Saturday)",1:00 PM,Home,Bethel University,"St. Paul, MN (Home)/ Macalester Stadium",,,"L,13-63",Box ScoreRecap
"October 29, 2022 (Saturday)",1:00 PM,Away,Hamline University,"St. Paul, MN",,,"W,33-20",Box ScoreRecap
"November 5, 2022 (Saturday)",1:00 PM,Home,College of St. Scholastica,"St. Paul, MN (Home)/ Macalester Stadium",,,"W,54-35",Box ScoreRecap
"November 12, 2022 (Saturday)",1:00 PM,Away,St. Olaf College,"Northfield, MN",,,"W,33-30",Box ScoreRecap
