Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 22, 1980 (Monday)",6 pm,Away,Wis.-Whitewater,,,,"L,0-2",
"September 22, 1980 (Monday)",8 pm,Neutral,Marquette,Wis.-Whitewater,,,"L,0-2",
"September 27, 1980 (Saturday)",10 am,Away,George Williams,,,,"L,0-2",
"September 27, 1980 (Saturday)",12 pm,Neutral,Concordia Chicago,George Williams,,,"L,1-2",
"September 27, 1980 (Saturday)",2 pm,Neutral,Elmhurst,George Williams,,,"W,2-0",
"September 27, 1980 (Saturday)",4 pm,Neutral,Midway,George Williams,,,"W,2-1",
"October 1, 1980 (Wednesday)",4 pm,Home,Northeastern Illinois,,,,"W,2-1",
"October 1, 1980 (Wednesday)",8 pm,Home,Loyola (Ill.),,,,"L,0-2",
"October 3, 1980 (Friday)",6 pm,Away,North Central,,,,"L,0-2",
"October 3, 1980 (Friday)",8 pm,Neutral,Quincy,North Central,,,"L,0-2",
"October 4, 1980 (Saturday)",10 am,Neutral,North Park,North Central,,,"W,2-1",
"October 4, 1980 (Saturday)",2 pm,Neutral,Millikin,North Central,,,"W,3-0",
"October 9, 1980 (Thursday)",,Away,Trinity Int'l.,,,,"W,3-0",
"October 10, 1980 (Friday)",4 pm,Home,North Central,,,,"W,3-0",
"October 10, 1980 (Friday)",8 pm,Home,Oakton C.C.,,,,"W,3-0",
"October 15, 1980 (Wednesday)",,Away,Mundelein,,,,"W,3-0",
"October 16, 1980 (Thursday)",,Away,North Park,,,,"L,2-3",
"October 21, 1980 (Tuesday)",,Away,Chicago,,,,"W,3-1",
"October 24, 1980 (Friday)",4 pm,Home,Chicago St.,,,,"L,1-2",
"October 24, 1980 (Friday)",8 pm,Home,Ill. Wesleyan,,,,"L,0-2",
"October 25, 1980 (Saturday)",10 am,Home,North Park,,,,"W,2-1",
"October 25, 1980 (Saturday)",2 pm,Home,Benedictine,,,,"W,2-0",
"October 29, 1980 (Wednesday)",4 pm,Home,Triton,,,,"L,0-2",
"October 29, 1980 (Wednesday)",8 pm,Home,Elmhurst,,,,"L,1-2",
"October 31, 1980 (Friday)",6 pm,Neutral,Aurora,Chicago,,,"W,3-0",
"October 31, 1980 (Friday)",8 pm,Away,Chicago,,,,"L,1-3",
"November 6, 1980 (Thursday)",,Neutral,Millikin,Illinois St.,,,"L,1-2",
"November 7, 1980 (Friday)",,Neutral,Ill. Wesleyan,Illinois St.,,,"W,2-0",
"November 8, 1980 (Saturday)",,Neutral,George Williams,Illinois St.,,,"L,0-3",
