Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 17, 2017 (Friday)",10:30 am,Neutral,Hood,"Clermont, Fla.",,,"L,0-2",Box ScoreRecap
"March 17, 2017 (Friday)",1 pm,Neutral,North Park,"Clermont, Fla.",,,"L,4-7",Box ScoreRecap
"March 18, 2017 (Saturday)",9 am,Neutral,Millikin,"Clermont, Fla.",,,"L,1-9",Box ScoreRecap
"March 18, 2017 (Saturday)",11:30 am,Neutral,D'Youville,"Clermont, Fla.",,,"W,10-5",Box ScoreRecap
"March 20, 2017 (Monday)",11:30 am,Neutral,Union (N.Y.),"Clermont, Fla.",,,"W,11-5",Box ScoreRecap
"March 20, 2017 (Monday)",4:30 pm,Neutral,MCLA,"Legends Way #2- Clermont, FL",,,"W,10-4",Box ScoreRecap
"March 21, 2017 (Tuesday)",11:30 am,Neutral,Wis.-Stevens Point,"Clermont, Fla.",,,"L,3-5",Box ScoreRecap
"March 21, 2017 (Tuesday)",2 pm,Neutral,Benedictine (Ill.),"Clermont, Fla.",,,"W,6-5",Box ScoreRecap
"March 23, 2017 (Thursday)",11:30 am,Neutral,St. Lawrence,"Clermont, Fla.",,,"L,0-8",Box ScoreRecap
"March 23, 2017 (Thursday)",2 pm,Neutral,Allegheny,"Clermont, Fla.",,,"W,9-1",Box ScoreRecap
"March 24, 2017 (Friday)",11:30 am,Neutral,Hope,"Clermont, Fla.",,,"L,9-12",Box ScoreRecap
"March 24, 2017 (Friday)",2 pm,Neutral,Thomas (ME),"Clermont, Fla.",,,"L,1-10",Box ScoreRecap
"March 29, 2017 (Wednesday)",3 pm,Home,Rockford,,,,"W,11-7",Box ScoreRecap
"March 29, 2017 (Wednesday)",5 pm,Home,Rockford,,,,"W,4-2",Box ScoreRecap
"April 1, 2017 (Saturday)",1 pm,Home,Finlandia,,,,"W,9-5",Box ScoreRecap
"April 1, 2017 (Saturday)",3 pm,Home,Finlandia,,,,"W,3-1",Box ScoreRecap
"April 2, 2017 (Sunday)",1 pm,Away,Beloit,"Beloit, WI",,,"L,1-2",Box ScoreRecap
"April 2, 2017 (Sunday)",3 pm,Away,Beloit,"Beloit, WI",,,"W,9-1",Box ScoreRecap
"April 8, 2017 (Saturday)",1 pm,Home,Grinnell,,,,"L,1-9",Box ScoreRecapLive statsAudio
"April 8, 2017 (Saturday)",3 pm,Home,Grinnell,,,,"W,3-2",Box ScoreRecapLive statsAudio
"April 9, 2017 (Sunday)",1 pm,Home,Cornell College,,,,"L,3-10",Box ScoreRecapLive stats
"April 9, 2017 (Sunday)",3 pm,Home,Cornell College,,,,"L,4-14",Box ScoreRecapLive stats
"April 12, 2017 (Wednesday)",3 pm,Home,Ripon,,,,"L,4-5",Box ScoreRecapLive statsAudio
"April 12, 2017 (Wednesday)",5 pm,Home,Ripon,,,,"W,8-3",Box ScoreRecapLive statsAudio
"April 15, 2017 (Saturday)",12 pm,Home,Lake Forest,,,,"L,1-6",Box ScoreRecapLive statsAudio
"April 15, 2017 (Saturday)",2 pm,Home,Lake Forest,,,,"L,1-7",Box ScoreRecapLive statsAudio
"April 19, 2017 (Wednesday)",3 pm,Away,St. Norbert,De Pere. WI,,,"L,0-5",Box ScoreRecapLive stats
"April 19, 2017 (Wednesday)",5 pm,Away,St. Norbert,De Pere. WI,,,"L,3-5",Box ScoreRecapLive stats
"April 22, 2017 (Saturday)",1 pm,Away,Knox,"Galesburg, IL",,,"W,13-2",Box ScoreRecapLive stats
"April 22, 2017 (Saturday)",3 pm,Away,Knox,"Galesburg, IL",,,"W,9-4",Box ScoreRecapLive stats
"April 23, 2017 (Sunday)",1 pm,Away,Illinois Col.,"Jacksonville, IL",,,"L,2-5",Box ScoreRecapLive stats
"April 23, 2017 (Sunday)",3 pm,Away,Illinois Col.,"Jacksonville, IL",,,"L,0-8",Box ScoreRecapLive stats
"April 29, 2017 (Saturday)",12 pm,Home,Monmouth (Ill.),"Janesville, Wis.",,,"L,3-12",Box ScoreRecapLive stats
"April 29, 2017 (Saturday)",2 pm,Away,Monmouth (Ill.),"Janesville, Wis.",,,"L,2-8",Box ScoreRecapLive stats
"May 5, 2017 (Friday)",3 pm,Away,Chicago,"Chicago, IL",,,"L,1-5",Box ScoreRecap
"May 5, 2017 (Friday)",5 pm,Away,Chicago,"Chicago, IL",,,"L,0-8",Box ScoreRecap
