0,1,2,3,4,5
Tournament,Date(s),Rounds,Scores,Par,Rank
Highland Classic,"Sep 1-2, 2019",2,78-83=161,+17,t-16th/70
Wartburg Fall Invite,"Sep 7-8, 2019",2,89-95=184,+40,100th/107
IWU Fall Invite,"Sep 14-15, 2019",2,97-89=186,+42,t-76th/91
Knox Women's Invite,"Sep 21-22, 2019",1,98,+25,42nd/46
SEASON TOTALS,SEASON TOTALS,7,629 Avg. 89.9,+18,-
