Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 3, 2012 (Saturday)",Noon,Neutral,Webster University,"St. Lous, MO",,,,"L,1-4",Box ScoreBox Score
"March 3, 2012 (Saturday)",3:00 p.m.,Neutral,Millikin University,"St. Louis, MO",,,,"W,6-5",Box ScoreBox Score
"March 4, 2012 (Sunday)",10:00 a.m.,Neutral,Webster University,"St. Louis, MO",,,,"L,0-4",Box ScoreBox Score
"March 4, 2012 (Sunday)",1:00 p.m.,Neutral,Millikin University,"St. Louis, MO",,,,"L,5-8",Box ScoreBox Score
"March 10, 2012 (Saturday)",Noon,Away,Westminster College (MO),"Fulton, MO",,,,"L,1-2",Box Score
"March 10, 2012 (Saturday)",3:00 p.m.,Away,Westminster College (MO),"Fulton, MO",,,,"W,4-2",Box Score
"March 18, 2012 (Sunday)",4:00 p.m.,Neutral,Benedictine University,"Auburndale, FL",,,,"L,6-7",Box ScoreBox Score
"March 19, 2012 (Monday)",10:00 a.m.,Neutral,Ramapo College,"Lake Myrtle, FL",,,,"L,1-2",Box Score
"March 19, 2012 (Monday)",12:30 p.m.,Neutral,Ramapo College,"Lake Myrtle, FL",,,,"L,10-12",Box Score
"March 20, 2012 (Tuesday)",10:00 a.m.,Neutral,University of Chicago,,,,,"L,2-11",Box Score
"March 20, 2012 (Tuesday)",3:00 p.m.,Neutral,University of Chicago,"Winter Haven, FL",,,,"L,0-5",Box Score
"March 21, 2012 (Wednesday)",1:45 p.m.,Neutral,Hope College,"Auburndale, FL",,,,"W,12-5",Box Score
"March 23, 2012 (Friday)",10:00 a.m.,Neutral,Elmhurst College,"Winter Haven, FL",,,,"W,8-1",Box Score
"March 24, 2012 (Saturday)",12:00 p.m.,Neutral,Amherst College,"Lake Myrtle, FL",,,,"W,12-11",Box Score
"March 25, 2012 (Sunday)",10:00 a.m.,Neutral,Trinity College,,,,,"L,1-5",Box Score
"March 25, 2012 (Sunday)",1:00 p.m.,Neutral,Trinity College,"Winter Haven, FL",,,,"L,1-10",Box Score
"March 28, 2012 (Wednesday)",1:00 p.m.,Away,Central College,"Pella, IA",,,,"L,3-8",Box Score
"April 7, 2012 (Saturday)",1:00 p.m.,Away,Knox College,"Galesburg, IL",,,,"W,21-8",Box Score
"April 12, 2012 (Thursday)",4:00 p.m.,Away,Simpson College,"Indianola, IA",,,,"W,11-9",Box ScoreRecap
"April 17, 2012 (Tuesday)",2:00 p.m.,Home,Central College,"Grinnell, IA",,,,"W,3-1",Box ScoreRecap
"April 21, 2012 (Saturday)",1:00 p.m.,Home,Illinois College,"Grinnell, IA",,http://pioneers.grinnell.edu/admin/admin_main.aspx,,"W,8-4",Box Score
"April 21, 2012 (Saturday)",3:30 p.m.,Home,Illinois College,"Grinnell, IA",,,,"W,4-2",Box ScoreRecap
"April 22, 2012 (Sunday)",10 a.m.,Home,Illinois College,"Grinnell, IA",,,,"W,8-7",Box ScoreRecap
"April 22, 2012 (Sunday)",12:30 p.m.,Home,Illinois College,"Grinnell, IA",,,,"L,3-4",Box Score
"April 25, 2012 (Wednesday)",7:00 p.m.,Away,Augustana College (IL),"Rock Island, IL",,,,"L,4-11",Box ScoreRecap
"April 28, 2012 (Saturday)",1:00 p.m.,Home,Monmouth College,"Grinnell, IA",,,,"W,10-0",Box ScoreRecap
"April 28, 2012 (Saturday)",3:30 p.m.,Home,Monmouth College,"Grinnell, IA",,,,"W,6-0",Box ScoreRecap
"April 29, 2012 (Sunday)",12:30 p.m.,Neutral,Washington University in St. Louis,"Cedar Rapids, IA",,,,"L,7-11",Box ScoreRecap
"April 29, 2012 (Sunday)",3:30 p.m.,Away,Coe College,"Cedar Rapids, IA",,,,Postponed,
"May 1, 2012 (Tuesday)",2:00 p.m. (changed from 2:30 p.m.),Home,Simpson College,"Grinnell, IA",,,,"W,9-1",Box ScoreRecap
"May 5, 2012 (Saturday)",1:00 p.m.,Away,Monmouth College,"Monmouth, IL",,,,"L,6-7",Box ScoreRecap
"May 5, 2012 (Saturday)",3:30 p.m.,Away,Monmouth College,"Monmouth, IL",,,,"L,3-4",Box ScoreRecap
"May 6, 2012 (Sunday)",12:00 p.m.,Home,Knox College (completion of suspended game),"Grinnell, IA",,,,"W,9-8",Box ScoreRecap
"May 6, 2012 (Sunday)",1:00 p.m.,Home,Knox College,"Grinnell, IA",,,,"W,2-0",Box ScoreRecap
"May 6, 2012 (Sunday)",3:30 p.m.,Home,Knox College,"Grinnell, IA",,,,"L,11-12",Box ScoreRecap
"May 11, 2012 (Friday)",9:00 a.m.,Home,Beloit College,"Grinnell, IA",,,2012 Midwest Conference Baseball Championships,"L,3-4",Box ScoreRecap
"May 11, 2012 (Friday)",3:30 p.m.,Home,Knox College,"Grinnell, IA",,,2012 Midwest Conference Baseball Championships,"W,12-0",Box ScoreRecap
"May 12, 2012 (Saturday)",10:00 a.m.,Home,Beloit College,"Grinnell, IA",,,2012 Midwest Conference Baseball Championships,"L,6-7",Box ScoreRecap
