0,1,2
POINTS,16,Wartburg (11/12/2022)
GOALS,5,Wartburg (11/12/2022)
ASSISTS,6,Wartburg (11/12/2022)
SHOTS,20,Carleton (09/10/2022)
SHOTS ON GOAL,12,Wartburg (11/12/2022)
SAVES,17,Ripon (10/22/2022)
FOULS,12,Saint Mary's (MN) (10/19/2022) Wartburg (11/12/2022)
CORNER KICKS,9,Lawrence (10/15/2022)
