0,1,2
POINTS,4,Monmouth (IL) (10/12/2022)
GOALS,2,Monmouth (IL) (10/12/2022)
ASSISTS,2,Cornell College (10/05/2022)
SHOTS,9,Ripon (10/22/2022)
SHOTS ON GOAL,5,Ripon (10/22/2022)
SAVES,8,Beloit (11/06/2022)
FOULS,4,Knox (09/28/2022)
