Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 7, 1996 (Saturday)",,Away,William Penn (William Penn Tournament),"Oskaloosa, IA",,,"L,0-3(6-15, 7-15, 5-15)",
"September 7, 1996 (Saturday)",,Neutral,Iowa Wesleyan (William Penn Tournament),"Oskaloosa, IA",,,"L,2-3(15-12, 11-15, 15-10, 13-15, 12-15)",
"September 7, 1996 (Saturday)",,Neutral,Cornell (William Penn Tournament),"Oskaloosa, IA",,,"W,3-1(15-11, 15-8, 12-15, 15-6)",
"September 11, 1996 (Wednesday)",,Home,Iowa Wesleyan,"Grinnell, IA",,,"L,2-3(15-10, 15-13, 6-15, 4-15, 11-15)",
"September 11, 1996 (Wednesday)",,Home,Mount Mercy,"Grinnell, IA",,,"L,0-3(3-15, 7-15, 10-15)",
"September 14, 1996 (Saturday)",,Away,Augustana (Augustana Tournament),"Rock Island, IL",,,"L,1-3(8-15, 15-12, 2-15, 9-15)",
"September 14, 1996 (Saturday)",,Neutral,Monmouth (Augustana Tournament),"Rock Island, IL",,,"W,3-1(15-12, 17-15, 3-15, 14-16, 15-12)",
"September 14, 1996 (Saturday)",,Neutral,Webster (Augustana Tournament),"Rock Island, IL",,,"L,1-3(15-12, 15-17, 3-15, 14-16)",
"September 17, 1996 (Tuesday)",,Home,Loras,"Grinnell, IA",,,"L,0-3(7-15, 5-15, 8-15)",
"September 21, 1996 (Saturday)",,Home,Hannibal-LaGrange,"Grinnell, IA",,,"W,3-2(8-15, 15-10, 15-7, 4-15, 15-6)",
"September 24, 1996 (Tuesday)",,Home,Faith Baptist,"Grinnell, IA",,,"W,3-1(13-15, 15-0, 15-12, 17-15)",
"September 28, 1996 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"W,3-2(13-15, 5-15, 15-11, 15-7, 15-10)",
"October 4, 1996 (Friday)",,Home,Illinois College,"Grinnell, IA",,,"L,0-3(15-17, 6-15, 4-15)",
"October 5, 1996 (Saturday)",,Home,Buena Vista,"Grinnell, IA",,,"L,1-3(7-15, 6-15, 15-11, 3-15)",
"October 5, 1996 (Saturday)",,Home,Luther,"Grinnell, IA",,,"L,0-3(10-15, 3-15, 9-15)",
"October 8, 1996 (Tuesday)",,Away,Coe,"Cedar Rapids, IA",,,"L,0-3(10-15, 3-15, 9-15)",
"October 12, 1996 (Saturday)",,Away,Knox,"Galesburg, IL",,,"W,3-2(13-15, 16-14, 11-15, 15-8, 16-14)",
"October 25, 1996 (Friday)",,Away,Concordia (St. Paul),"St. Paul, MN",,,"L,2-3(9-15, 15-8, 11-15 15-11, 13-15)",
"October 26, 1996 (Saturday)",,Neutral,Northland (Martin Luther Tournament),"New Ulm, MN",,,"L,1-3(11-15, 10-15, 15-13, 6-15)",
"October 26, 1996 (Saturday)",,Neutral,Clarke (Martin Luther Tournament),"New Ulm, MN",,,"W,3-1(17-15, 15-11, 3-15, 15-11)",
"October 26, 1996 (Saturday)",,Away,Martin Luther (Martin Luther Tournament),"New Ulm, MN",,,"L,0-3(13-15, 6-15, 9-15)",
"October 29, 1996 (Tuesday)",,Home,William Penn,"Grinnell, IA",,,"L,0-3(4-15, 4-15, 18-20)",
"October 31, 1996 (Thursday)",,Away,Cornell,"Mount Vernon, IA",,,"L,1-3(9-15, 15-6, 9-15, 2-15)",
"November 2, 1996 (Saturday)",,Home,Grand View,"Grinnell, IA",,,"L,0-3(2-15, 4-15, 12-15)",
"November 2, 1996 (Saturday)",,Home,William Penn,"Grinnell, IA",,,"L,1-3(15-10, 7-15, 8-15, 6-15)",
