Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 20, 1975 (Saturday)",,Away,Trinity International University (Ill.),"Deerfield, IL",,,,"W,1-0",
"September 24, 1975 (Wednesday)",,Home,Rockford University,"Lake Forest, IL",,,,"W,3-0",
"September 27, 1975 (Saturday)",,Home,Wheaton College (Ill.),"Lake Forest, IL",,,,"W,2-1(OT)",
"October 4, 1975 (Saturday)",,Away,University of Chicago,"Chicago, IL",,,,"W,12-0",
"October 8, 1975 (Wednesday)",,Away,Illinois Institute of Technology,"Chicago, IL",,,,"W,2-1",
"October 11, 1975 (Saturday)",,Home,Carleton College,"Lake Forest, IL",,,,"W,5-0",
"October 18, 1975 (Saturday)",,Home,Beloit College,"Lake Forest, IL",,,,,History
"October 25, 1975 (Saturday)",,Away,Lawrence University,"Appleton, WI",,,,"W,7-0",
"November 1, 1975 (Saturday)",,Away,Ripon College,"Ripon, WI",,,,"W,6-2",
"November 8, 1975 (Saturday)",,Home,Cornell College,"Lake Forest, IL",,,Midwest Conference Tournament,"W,7-1",
"November 9, 1975 (Sunday)",,Home,Knox College,"Lake Forest, IL",,,Midwest Conference Tournament,"W,5-1",
"November 15, 1975 (Saturday)",,Away,MacMurray College,"Jacksonville, IL",,,NCAA Division III Tournament,"L,1-2(OT)",
