Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"September 10, 1992 (Thursday)",,Away,Loras,"Dubuque, IA",,,"L,1-8",
"September 15, 1992 (Tuesday)",,Home,Coe,"Grinnell, IA",,,"W,5-4",
"September 19, 1992 (Saturday)",,Away,Sangamon State,"Springfield, IL",,,"W,8-1",
"September 19, 1992 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"W,9-0",
"September 24, 1992 (Thursday)",,Away,Central,"Pella, IA",,,"W,6-3",
"September 26, 1992 (Saturday)",,Home,Lake Forest,"Grinnell, IA",,,"W,8-1",
"September 30, 1992 (Wednesday)",,Home,Wartburg,"Grinnell, IA",,,"W,7-2",
"October 3, 1992 (Saturday)",,Home,Dubuque,"Grinnell, IA",,,"W,9-0",
"October 4, 1992 (Sunday)",,Home,Beloit,"Grinnell, IA",,,"L,2-7",
"October 7, 1992 (Wednesday)",,Home,Simpson,"Grinnell, IA",,,"W,9-0",
"October 10, 1992 (Saturday)",,Away,Knox,"Galesburg, IL",,,"W,7-2",
"October 12, 1992 (Monday)",,Away,Cornell,"Mount Vernon, IA",,,"L,3-6",
"October 17, 1992 (Saturday)",,Neutral,MWC Tournament,"Madison, WI",,,2nd/11 Teams,
