Unnamed: 0,Athlete,Year,Time,Meet,Meet Date
,"Villa, Rebecca",SO-2,2:23.11,Monmouth College Fighting Scots Outdoor Invitational,"May 4, 2019"
,"Daney, Micaela",SO-2,2:25.55,The Midwest Conference Outdoor T&F Championships,"May 10, 2019"
