Unnamed: 0,Time,Athletes,Meet,Meet Date
,50.15,"Olowu, McCabe, Maddaus, Dalla Betta",The Midwest Conference Outdoor T&F Championships,"May 10, 2019"
,50.73,,Emory Classic,"Mar 29, 2019"
,52.17,"Olowu, McCabe, Maddaus, Martin",Mustang Open,"Apr 13, 2019"
,53.01,"Olowu, McCabe, Maddaus, Bresnahan",2019 Viking Classic,"Apr 26, 2019"
