Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date
,"Pellisslier Lloyd, Tallulah",FR-1,1.57m,"5' 1.75""",Cornell College Invitational,"Apr 6, 2019"
,"Kricfalusi , Mikayla",JR-3,1.52m,"4' 11.75""",Cornell College Invitational,"Apr 6, 2019"
