Unnamed: 0,Athlete,Year,Mark,Conv,Meet,Meet Date,Wind
,"Olowu, Paige",FR-1,4.90m,"16' 1""",Cornell College Invitational,"Apr 6, 2019",0.8
,"Bresnahan, Cara",SR-4,4.86m,"15' 11.5""",The Midwest Conference Outdoor T&F Championships,"May 10, 2019",1.5
,"McCabe, Madeline",FR-1,4.71m,"15' 5.5""",Mustang Open,"Apr 13, 2019",1.7
