Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 30, 2013 (Friday)",2 pm,Neutral,Adrian,"Elmhurst, Ill.",,,"W,3-0",Box ScoreRecap
"August 30, 2013 (Friday)",6 pm,Neutral,Coe,"Elmhurst, Ill.",,,"W,3-1",Box ScoreRecap
"August 31, 2013 (Saturday)",1 pm,Neutral,St. Norbert,"Elmhurst, Ill.",,,"W,3-1",Box ScoreRecap
"August 31, 2013 (Saturday)",3 pm,Away,Elmhurst,"Elmhurst, Ill.",,,"L,1-3",Box ScoreRecap
"September 7, 2013 (Saturday)",1 pm,Neutral,Trine,"Holland, Mich.",,,"W,3-0",Box ScoreRecap
"September 7, 2013 (Saturday)",3 pm,Away,Hope,,,,"L,0-3",Box ScoreRecap
"September 10, 2013 (Tuesday)",7 pm,Away,Ill. Wesleyan,,,,"W,3-1",Box ScoreRecap
"September 13, 2013 (Friday)",2 pm,Neutral,Dominican (Ill.),"Kenosha, Wis.",,,"W,3-1",Box ScoreRecap
"September 13, 2013 (Friday)",7 pm,Neutral,Wis.-Eau Claire,"Kenosha, Wis.",,,"W,3-0",Box ScoreRecap
"September 14, 2013 (Saturday)",12 pm,Neutral,St. Thomas (Minn.),"Kenosha, Wis.",,,"L,0-3",Box ScoreRecap
"September 18, 2013 (Wednesday)",7 pm,Home,Wheaton (Ill.),,,,"L,1-3",Box ScoreRecapPhotos
"September 20, 2013 (Friday)",2 pm,Home,Wis. Lutheran,,,,"W,3-0",Box ScoreRecapPhotos
"September 20, 2013 (Friday)",8 pm,Home,Chris. Newport,,,,"W,3-2",Box ScoreRecap
"September 21, 2013 (Saturday)",12:30 pm,Home,Benedictine (Ill.),,,,"W,3-0",Box ScoreRecap
"September 21, 2013 (Saturday)",2:30 pm,Home,Millikin,,,,"L,0-3",Box ScoreRecap
"September 25, 2013 (Wednesday)",7 pm,Home,Lake Forest,,,,"W,3-0",Box ScoreRecap
"October 5, 2013 (Saturday)",12:30 pm,Neutral,Brandeis,"Cleveland, Ohio",,,"W,3-0",Box ScoreRecap
"October 5, 2013 (Saturday)",2:30 pm,Neutral,Rochester (N.Y.),"Cleveland, Ohio",,,"W,3-0",Box ScoreRecap
"October 6, 2013 (Sunday)",12 pm,Neutral,Washington (Mo.),"Cleveland, Ohio",,,"W,3-1",Box ScoreRecap
"October 11, 2013 (Friday)",2 pm,Neutral,Heidelberg,"Grand Rapids, Mich.",,,"W,3-2",Box ScoreRecap
"October 11, 2013 (Friday)",4 pm,Neutral,Bethany (W.V.),"Grand Rapids, Mich.",,,"W,3-2",Box ScoreRecap
"October 12, 2013 (Saturday)",11 am,Neutral,Clarkson,"Grand Rapids, Mich.",,,"L,2-3",Box ScoreRecap
"October 12, 2013 (Saturday)",2:30 pm,Away,Calvin,"Grand Rapids, Mich.",,,"L,0-3",Box ScoreRecap
"October 19, 2013 (Saturday)",12:30 pm,Neutral,Emory,"St. Louis, Mo.",,,"W,3-1",Box ScoreRecap
"October 19, 2013 (Saturday)",2:30 pm,Neutral,New York U.,"St. Louis, Mo.",,,"W,3-0",Box ScoreRecap
"October 20, 2013 (Sunday)",11 am,Neutral,Carnegie Mellon,"St. Louis, Mo.",,,"L,1-3",Box ScoreRecap
"October 20, 2013 (Sunday)",1 pm,Neutral,Case Western Reserve,"St. Louis, Mo.",,,"W,3-0",Box ScoreRecap
"October 25, 2013 (Friday)",3:30 pm,Home,Alma,Tri-Match at Elmhurst,,,"W,3-0",Box ScoreRecap
"October 25, 2013 (Friday)",6:30 pm,Home,Elmhurst,,,,"L,0-3",Box ScoreRecap
"November 1, 2013 (Friday)",2 pm,Neutral,North Central (Ill.),"Lisle, Ill.",,,"W,3-1",Box ScoreRecap
"November 1, 2013 (Friday)",6 pm,Neutral,Chicago,"Lisle, Ill.",,,"L,0-3",Recap
"November 2, 2013 (Saturday)",12 pm,Neutral,Carthage,"Lisle, Ill.",,,"W,3-1",Box ScoreRecap
"November 2, 2013 (Saturday)",4 pm,Neutral,DePauw,"Lisle, Ill.",,,"L,0-3",Box ScoreRecap
"November 8, 2013 (Friday)",12 pm,Neutral,Rochester (N.Y.),"Waltham, Mass.",,,"W,3-1",Box ScoreRecap
"November 8, 2013 (Friday)",4 pm,Neutral,Carnegie Mellon,"Waltham, Mass.",,,"W,3-0",Box ScoreRecap
"November 9, 2013 (Saturday)",1 pm,Neutral,Emory,"Boston, MA",,,"W,3-1",Box ScoreRecap
"November 14, 2013 (Thursday)",3 pm,Neutral,Buffalo St.,"Grand Rapids, Mich.",,,"W,3-1",Box ScoreRecapPhotosPhotos
"November 15, 2013 (Friday)",4:30 pm,Neutral,Wittenberg,"Grand Rapids, Mich.",,,"L,1-3",Box ScoreRecapPhotosPhotos
