Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"August 23, 2022 (Tuesday)",6:15 PM,Home,Dubuque,"Mount Vernon, IA/Cornell Soccer Field",,,,
"August 27, 2022 (Saturday)",5:00 PM,Away,Clarke,"Dubuque, IA",,,,
"September 1, 2022 (Thursday)",5:00 PM,Home,Luther,"Mount Vernon, IA/Cornell Soccer Field",,,"L,0-5",Box ScoreRecap
"September 4, 2022 (Sunday)",3:00 PM,Home,Simpson,"Mount Vernon, IA/Cornell Soccer Field",,,"L,2-3",Box ScoreRecap
"September 7, 2022 (Wednesday)",6:00 PM,Away,Rockford,"Rockford, IL",,,"T,2-2",Box ScoreRecap
"September 16, 2022 (Friday)",4:15 PM,Home,Nebraska Wesleyan,"Mount Vernon, IA/Cornell Soccer Field",,,"W,2-1",Box ScoreRecap
"September 17, 2022 (Saturday)",3:00 PM,Home,Bethel,"Mount Vernon, IA/Cornell Soccer Field",,,"W,2-1",Box ScoreRecap
"September 21, 2022 (Wednesday)",4:30 PM,Home,Coe,"Mount Vernon, IA/Cornell Soccer Field",,,"W,4-2",Box ScoreRecap
"September 24, 2022 (Saturday)",1:30 PM,Away,Knox,"Galesburg, IL",,,"L,2-4",Box ScoreRecap
"September 28, 2022 (Wednesday)",4:30 PM,Home,Central,"Mount Vernon, IA/Cornell Soccer Field",,,"W,3-2",Box ScoreRecap
"October 1, 2022 (Saturday)",11:00 AM,Home,Ripon,"Mount Vernon, IA/Cornell Soccer Field",,,"W,2-0",Box ScoreRecap
"October 4, 2022 (Tuesday)",4:30 PM,Away,Grinnell,"Grinnell, IA",,,"L,2-4",Box ScoreRecap
"October 8, 2022 (Saturday)",3:00 PM,Home,Buena Vista,"Mount Vernon, IA/Cornell Soccer Field",,,"W,6-1",Box ScoreRecap
"October 12, 2022 (Wednesday)",4:15 PM,Home,Illinois College,"Mount Vernon, IA/Cornell Soccer Field",,,"L,1-3",Box ScoreRecap
"October 15, 2022 (Saturday)",11:00 AM,Away,Lake Forest,"Lake Forest, IL",,,"T,0-0",Box ScoreRecap
"October 19, 2022 (Wednesday)",7:00 PM,Away,UW-Platteville,"Platteville, WI",,,"L,0-5",Box ScoreRecap
"October 22, 2022 (Saturday)",11:00 AM,Away,Lawrence,"Appleton, WI",,,"T,4-4",Box ScoreRecap
"October 25, 2022 (Tuesday)",3:45 PM,Home,Monmouth,"Mount Vernon, IA/Cornell Soccer Field",,,"W,3-1",Box ScoreRecap
"October 29, 2022 (Saturday)",11:00 AM,Home,Beloit,"Mount Vernon, IA/Cornell Soccer Field",,,"W,3-2",Box ScoreRecap
