Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 1, 2011 (Thursday)",6:00 p.m.,Neutral,Martin Luther College,Northfield,,,St. Olaf Invitational,"L,1-3",Recap
"September 1, 2011 (Thursday)",8:00 p.m.,Neutral,Bethany Lutheran,Northfield,,,St. Olaf Invitational,"L,2-3",Recap
"September 2, 2011 (Friday)",2:00 p.m.,Neutral,St. Scholastica,Northfield,,,St. Olaf Invitational,"L,0-3",Recap
"September 2, 2011 (Friday)",6:00 p.m.,Neutral,Crown College,Northfield,,,St. Olaf Invitational,"L,2-3",Recap
"September 5, 2011 (Monday)",7:00 p.m.,Home,Crown College,Leonard Center,,,,"L,2-3",Recap
"September 9, 2011 (Friday)",5:00 p.m.,Neutral,Luther (Ia.),St. Paul,,,St. Kate's Tournament,"L,0-3",Recap
"September 9, 2011 (Friday)",700 p.m.,Neutral,Bethany Lutheran,St. Paul,,,St. Kate's Tournament,"W,3-0",Recap
"September 10, 2011 (Saturday)",10:00 a.m.,Neutral,Alverno College,St. Paul,,,St. Kate's Tournament,"W,3-0",Recap
"September 10, 2011 (Saturday)",2:00 p.m.,Neutral,University of Wisconsin-Stout,St. Paul,,,St. Kate's Tournament,"W,3-1",Recap
"September 14, 2011 (Wednesday)",7:00 p.m.,Away,Saint Mary's University (Minn.),"Winona, MN",,,,"L,0-3",Recap
"September 16, 2011 (Friday)",4:00 p.m.,Home,University of Northwestern (MN),Leonard Center,,,Macalester Invitational,"L,0-3",Recap
"September 16, 2011 (Friday)",6:00 p.m.,Home,University of Wisconsin-Superior,Leonard Center,,,Macalester Invitational,"W,3-1",Recap
"September 17, 2011 (Saturday)",12:00 p.m.,Home,Buena Vista University,Leonard Center,,,Macalester Invitational,"L,1-3",Recap
"September 17, 2011 (Saturday)",2:00 p.m.,Home,Grinnell College,Leonard Center,,,Macalester Invitational,"W,3-2",Recap
"September 20, 2011 (Tuesday)",7:00 p.m.,Home,University of Minnesota Morris,Leonard Center,,,,"L,0-3",Recap
"September 21, 2011 (Wednesday)",7:00 p.m.,Home,Augsburg,Leonard Center,,,,"L,0-3",Recap
"September 28, 2011 (Wednesday)",7:00 p.m.,Away,College of Saint Benedict,"St. Joseph, MN",,,,"L,0-3",Recap
"September 30, 2011 (Friday)",7:00 p.m.,Home,Gustavus Adolphus,Leonard Center,,,,"L,0-3",Recap
"October 5, 2011 (Wednesday)",7:00 p.m.,Away,Carleton,Northfield,,,,"L,0-3",Recap
"October 7, 2011 (Friday)",7:00 p.m.,Away,St. Thomas,St. Paul,,,,"L,0-3",Recap
"October 12, 2011 (Wednesday)",7:00 p.m.,Home,Concordia College (Minn.),Leonard Center,,,,"L,0-3",Recap
"October 14, 2011 (Friday)",6:00 p.m.,Neutral,University of Dubuque,"Menomonie, Wis.",,,UW-Stout Tournament,"L,1-3",Recap
"October 14, 2011 (Friday)",8:00 p.m.,Away,University of Wisconsin-Stout,"Menomonie, WI",,,UW-Stout Tournament,"L,0-3",Recap
"October 15, 2011 (Saturday)",12:00 p.m.,Neutral,Luther (Ia.),"Menomonie, Wis.",,,UW-Stout Tournament,"L,2-3",Recap
"October 15, 2011 (Saturday)",2:00 p.m.,Neutral,University of Wisconsin - River Falls,"Menomonie, Wis.",,,UW-Stout Tournament,"L,0-3",Recap
"October 19, 2011 (Wednesday)",7:00 p.m.,Away,Hamline,St. Paul,,,,"L,0-3",Recap
"October 22, 2011 (Saturday)",3:00 p.m.,Home,Bethel,Leonard Center,,,,"W,3-2",Recap
"October 26, 2011 (Wednesday)",7:00 p.m.,Home,St. Olaf,Leonard Center,,,,"L,0-3",Recap
"October 29, 2011 (Saturday)",3:00 p.m.,Home,St. Catherine University,Leonard Center,,,,"L,2-3",Recap
