Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"August 31, 2024 (Saturday)",TBA,Away,University of Wisconsin-Whitewater Invitational,"Whitewater, WI",,,,1st/8 Teams,Box ScoreRecap
"September 7, 2024 (Saturday)",10 a.m.,Away,Cornell Invite,"Mount Vernon, IA",,,,No Team Score,Box ScoreRecap
"September 7, 2024 (Saturday)",2 p.m.,Home,Quincy University,"Grinnell, IA/10th Avenue Courts",,,,"W,6-1",Box ScoreRecap
"September 14, 2024 (Saturday)",TBA,Away,Gustavus Adolphus College Invite,"St. Peter, MN",,,,No Team Score,Box ScoreRecapResults
"September 14, 2024 (Saturday)",9 a.m.,Home,Monmouth College,"Grinnell, IA/10th Avenue Courts",,,,"W,7-0",Box ScoreRecap
"September 14, 2024 (Saturday)",3 p.m.,Home,Illinois College,"Grinnell, IA/10th Avenue Courts",,,,"W,7-0",Box ScoreRecap
"September 20, 2024 (Friday)",TBA,Away,ITA Fall Regional/Midwest Invite,"St. Peter, MN",,,,No Team Score,Box ScoreRecap
"September 29, 2024 (Sunday)",10 a.m.,Away,Cornell College,"Mount Vernon, IA",,,,"W,6-1",Box ScoreRecap
"September 29, 2024 (Sunday)",12:30 p.m.,Neutral,Saint Ambrose University (Iowa),"Mount Vernon, IA",,,,"W,7-0",Box ScoreRecap
"October 5, 2024 (Saturday)",9 a.m.,Away,Ripon College,"Ripon, WI",,,,"W,7-0",Box ScoreRecap
"October 5, 2024 (Saturday)",3 p.m.,Away,Lawrence University,"Appleton, WI",,,,"W,7-0",Box ScoreRecap
"October 12, 2024 (Saturday)",9 a.m.,Away,North Park University,"Chicago, IL",,,,"W,5-2",Box ScoreRecap
"October 12, 2024 (Saturday)",3 p.m.,Away,Lake Forest College,"Lake Forest, IL",,,,"W,5-2",Box ScoreRecap
"October 19, 2024 (Saturday)",TBA,Away,Midwest Conference Individual Tournament,"Madison, WI",,,,No Team Score,Box ScoreRecapComplete Results
"February 14, 2025 (Friday)",TBA,Neutral,Sewanee,"Maryland Farms, TN",,,,,History
"February 15, 2025 (Saturday)",TBA,Neutral,Southwestern University,"Murfreesboro, TN",,,,,History
"February 22, 2025 (Saturday)",2 p.m.,Home,Mount Marty University (Exhibition),"Grinnell, IA/Field House",,,,,History
"March 2, 2025 (Sunday)",9 a.m.,Neutral,Case Western Reserve University,"Greencastle, IN",,,,,History
"March 2, 2025 (Sunday)",2 p.m.,Away,DePauw University,"Greencastle, IN",,,,,History
"March 9, 2025 (Sunday)",TBD,Neutral,Carnegie Mellon University,"Orlando, FL",,,,,History
"March 10, 2025 (Monday)",TBD,Neutral,Haverford College,"Orlando, FL",,,,,History
"March 10, 2025 (Monday)",TBD,Neutral,Christopher Newport University,"Orlando, FL",,,,,History
"March 12, 2025 (Wednesday)",TBD,Neutral,Bethel University,"Orlando, FL",,,,,History
"March 12, 2025 (Wednesday)",TBD,Neutral,Franklin and Marshall College,"Orlando, FL",,,,,History
"March 13, 2025 (Thursday)",TBD,Neutral,Swarthmore College,"Orlando, FL",,,,,History
"March 13, 2025 (Thursday)",TBD,Neutral,University of Minnesota Duluth,"Orlando, FL",,,,,History
"March 30, 2025 (Sunday)",11 a.m.,Home,Coe College (Senior Day),"Grinnell, IA/10th Avenue Courts",,,,,History
"April 4, 2025 (Friday)",TBA,Neutral,Midwest Invite,"Madison, WI",,,,,
"April 13, 2025 (Sunday)",Noon,Home,University of Wisconsin-Eau Claire,"Grinnell, IA/10th Avenue Courts",,,,,History
"April 19, 2025 (Saturday)",10 a.m.,Neutral,Trinity University (Texas),"St. Louis, MO",,,,,History
"April 19, 2025 (Saturday)",2 p.m.,Away,Washington University in St. Louis,"St. Louis, MO",,,,,History
"May 3, 2025 (Saturday)",9 a.m.,Neutral,Illinois College,"Madison, WI (Hitters Sportsplex)",,,2025 Midwest Conference Team Tournament,,History
"May 3, 2025 (Saturday)",TBA,Neutral,Championship,"Madison, WI (Hitters Sportsplex)",,,2025 Midwest Conference Team Tournament,,
