Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"April 7, 1984 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"L,0-3",
"April 7, 1984 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"L,7-8",
"April 9, 1984 (Monday)",,Home,Cornell,"Grinnell, IA",,,"W,3-2",
"April 9, 1984 (Monday)",,Home,Cornell,"Grinnell, IA",,,"L,0-8",
"April 10, 1984 (Tuesday)",,Away,Coe,"Cedar Rapids, IA",,,"L,1-10",
"April 10, 1984 (Tuesday)",,Away,Coe,"Cedar Rapids, IA",,,"L,2-10",
"April 13, 1984 (Friday)",,Away,Indian Hills,"Ottumwa, IA",,,"L,3-13",
"April 13, 1984 (Friday)",,Away,Indian Hills,"Ottumwa, IA",,,"W,11-2",
"April 14, 1984 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,6-5",
"April 14, 1984 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,12-10",
"April 17, 1984 (Tuesday)",,Home,Marshalltown,"Grinnell, IA",,,"W,16-6",
"April 17, 1984 (Tuesday)",,Home,Marshalltown,"Grinnell, IA",,,"W,17-16",
"April 19, 1984 (Thursday)",,Away,Upper Iowa,"Fayette, IA",,,"L,4-5",
"April 19, 1984 (Thursday)",,Away,Upper Iowa,"Fayette, IA",,,"L,3-4",
"April 21, 1984 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"L,2-9",
"April 21, 1984 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"L,0-4",
"April 26, 1984 (Thursday)",,Home,Upper Iowa,"Grinnell, IA",,,"W,11-4",
"April 26, 1984 (Thursday)",,Home,Upper Iowa,"Grinnell, IA",,,"L,0-1",
"April 28, 1984 (Saturday)",,Home,Marshalltown,"Grinnell, IA",,,"W,7-2",
"April 28, 1984 (Saturday)",,Home,Indian Hills,"Grinnell, IA",,,"L,8-9",
