Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 4, 2015 (Friday)",4 p.m.,Neutral,UW-La Crosse,,,,"31 St. Mary's Univ. Tournament, SMU Gym - Winona, Minn.","L,3-0",
"September 4, 2015 (Friday)",8 p.m.,Neutral,Lakeland College,,,,"31 St. Mary's Univ. Tournament, SMU Gym - Winona, Minn.","W,3-0",
"September 5, 2015 (Saturday)",10 a.m.,Neutral,Wisconsin Lutheran College,,,,"31 St. Mary's Univ. Tournament, SMU Gym - Winona, Minn.","W,3-1",
"September 5, 2015 (Saturday)",2 p.m.,Neutral,Luther College,,,,"31 St. Mary's Univ. Tournament, SMU Gym - Winona, Minn.","L,3-1",
"September 11, 2015 (Friday)",4 p.m.,Neutral,Univ. of Dubuque,,,,"31 UW-Oshkosh Tournament, Kolf Sports Center - Oshkosh, Wis.","W,3-0",
"September 11, 2015 (Friday)",6 p.m.,Neutral,Wisconsin Lutheran College,,,,"31 UW-Oshkosh Tournament, Kolf Sports Center - Oshkosh, Wis.","L,3-1",
"September 12, 2015 (Saturday)",1:30 p.m.,Neutral,College of St. Scholastica,,,,"31 UW-Oshkosh Tournament, Kolf Sports Center - Oshkosh, Wis.","L,3-1",
"September 12, 2015 (Saturday)",5:30 p.m.,Neutral,Concordia Univ. Wisconsin,,,,"31 UW-Oshkosh Tournament, Kolf Sports Center - Oshkosh, Wis.","L,3-0",
"September 16, 2015 (Wednesday)",5:30 p.m.,Neutral,UW-Oshkosh,,,,,"L,3-0",
"September 16, 2015 (Wednesday)",7:30 p.m.,Away,UW-Stevens Point,,,,,"L,3-0",
"September 18, 2015 (Friday)",3 p.m.,Neutral,St. Mary's Univ.,,,,"31 Ripon College Tournament, Storzer Center - Ripon, Wis.","L,3-1",
"September 18, 2015 (Friday)",5 p.m.,Neutral,St. Catherine Univ.,,,,"31 Ripon College Tournament, Storzer Center - Ripon, Wis.","L,3-1",
"September 19, 2015 (Saturday)",10 a.m.,Neutral,UW-River Falls,,,,"31 Ripon College Tournament, Storzer Center - Ripon, Wis.","W,3-2",
"September 19, 2015 (Saturday)",Noon,Neutral,Ripon College,,,,"31 Ripon College Tournament, Storzer Center - Ripon, Wis.","L,3-0",
"September 25, 2015 (Friday)",7 p.m.,Home,Cornell College,,,,,"W,3-0",
"September 26, 2015 (Saturday)",1 p.m.,Home,Grinnell College,,,,,"W,3-0",
"September 29, 2015 (Tuesday)",7 p.m.,Home,Ripon College,,,,,"L,3-2",
"October 2, 2015 (Friday)",7 p.m.,Away,Beloit College,,,,,"W,3-0",
"October 3, 2015 (Saturday)",1 p.m.,Away,Lake Forest College,,,,,"L,3-2",
"October 9, 2015 (Friday)",7 p.m.,Away,Monmouth College,,,,,"W,3-0",
"October 10, 2015 (Saturday)",1 p.m.,Away,Knox College,,,,,"W,3-0",
"October 17, 2015 (Saturday)",1 p.m.,Home,Illinois College,,,,,"W,3-0",
"October 23, 2015 (Friday)",5 p.m.,Neutral,Wartburg College,,,,"31 UW-Whitewater Tournament, Russell Arena - Whitewater, Wis.","L,3-0",
"October 23, 2015 (Friday)",7 p.m.,Neutral,Loras College,,,,"31 UW-Whitewater Tournament, Russell Arena - Whitewater, Wis.","L,3-1",
"October 24, 2015 (Saturday)",10 a.m.,Neutral,St. Catherine Univ.,,,,"31 UW-Whitewater Tournament, Russell Arena - Whitewater, Wis.","L,3-2",
"October 24, 2015 (Saturday)",2 p.m.,Neutral,Webster Univ.,,,,"31 UW-Whitewater Tournament, Russell Arena - Whitewater, Wis.","W,3-1",
"October 28, 2015 (Wednesday)",7 p.m.,Home,Lawrence Univ.,,,,,"W,3-0",
"October 30, 2015 (Friday)",7 p.m.,Home,Carroll Univ.,,,,,"W,3-2",
"October 31, 2015 (Saturday)",Noon,Away,Edgewood College,,,,,"L,3-0",
"October 31, 2015 (Saturday)",2 p.m.,Neutral,Wheaton College,,,,,"L,3-0",
"November 6, 2015 (Friday)",4:30 p.m.,Neutral,Ripon College,,,,"31 Midwest Conference Tournament, Richard & Norma Small Multi-Sport Center - Mount Vernon, Iowa","W,3-1",
"November 7, 2015 (Saturday)",4 p.m.,Neutral,Cornell College,,,,"31 Midwest Conference Tournament, Richard & Norma Small Multi-Sport Center - Mount Vernon, Iowa","L,3-1",
