Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"December 1, 1955 (Thursday)",,Away,North Central (IL),"Naperville, IL",,,"L,54-61",
"December 3, 1955 (Saturday)",,Home,Iowa State Teachers,"Grinnell, IA",,,"W,73-52",
"December 9, 1955 (Friday)",,Home,Ripon,"Grinnell, IA",,,"W,76-62",
"December 10, 1955 (Saturday)",,Home,Lawrence,"Grinnell, IA",,,"W,82-36",
"December 15, 1955 (Thursday)",,Away,Coe,"Cedar Rapids, IA",,,"W,75-65",
"January 6, 1956 (Friday)",,Away,St. Olaf,"Northfield, MN",,,"L,58-73",
"January 7, 1956 (Saturday)",,Away,Carleton,"Northfield, MN",,,"L,55-66",
"January 10, 1956 (Tuesday)",,Home,Cornell,"Grinnell, IA",,,"L,63-75",
"January 14, 1956 (Saturday)",,Away,Wartburg,"Waverly, IA",,,"L,72-74",
"January 21, 1956 (Saturday)",,Home,Carleton,"Grinnell, IA",,,"W,83-56",
"February 3, 1956 (Friday)",,Home,Monmouth,"Grinnell, IA",,,"W,74-69",
"February 4, 1956 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,77-71",
"February 7, 1956 (Tuesday)",,Home,St. Olaf,"Grinnell, IA",,,"L,71-76",
"February 10, 1956 (Friday)",,Away,Cornell,"Mount Vernon, IA",,,"L,56-71",
"February 14, 1956 (Tuesday)",,Home,Augustana (IL),"Grinnell, IA",,,"W,81-79(2OT)",
"February 17, 1956 (Friday)",,Away,Knox,"Galesburg, IL",,,"W,70-68",
"February 18, 1956 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"L,67-79",
"February 24, 1956 (Friday)",,Away,Lawrence,"Appleton, WI",,,"W,94-82",
"February 25, 1956 (Saturday)",,Away,Ripon,"Ripon, WI",,,"W,82-60",
"February 28, 1956 (Tuesday)",,Home,Coe,"Grinnell, IA",,,"L,54-69",
