Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"November 18, 1988 (Friday)",,Home,Viterbo University (Wis.),"Grinnell, IA",,,"W,62-56",
"November 19, 1988 (Saturday)",,Home,Nebraska Wesleyan,"Grinnell, IA",,,"W,51-47",
"November 22, 1988 (Tuesday)",,Home,Mount St. Clare,"Grinnell, IA",,,"W,81-42",
"November 26, 1988 (Saturday)",,Home,Elmhurst,"Grinnell, IA",,,"W,73-61",
"November 29, 1988 (Tuesday)",,Home,Upper Iowa,"Grinnell, IA",,,"W,67-65",
"December 2, 1988 (Friday)",,Home,Coe,"Grinnell, IA",,,"W,61-56",
"December 5, 1988 (Monday)",,Home,Carleton,"Grinnell, IA",,,"L,60-76",
"December 7, 1988 (Wednesday)",,Home,Cornell,"Grinnell, IA",,,"W,84-63",
"December 10, 1988 (Saturday)",,Home,Wartburg,"Grinnell, IA",,,"L,51-67",
"January 14, 1989 (Saturday)",,Away,College of Mount Saint Vincent,"Riverdale, NY",,,"W,75-31",
"January 16, 1989 (Monday)",,Away,Caldwell University,"Caldwell, NJ",,,"W,70-68",
"January 21, 1989 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"L,62-65",
"January 27, 1989 (Friday)",,Away,Monmouth,"Monmouth, IL",,,"L,55-67",
"January 28, 1989 (Saturday)",,Away,Knox,"Galesburg, IL",,,"L,61-91",
"February 1, 1989 (Wednesday)",,Away,Cornell,"Mount Vernon, IA",,,"L,68-70",
"February 7, 1989 (Tuesday)",,Away,Coe,"Cedar Rapids, IA",,,"L,43-77",
"February 11, 1989 (Saturday)",,Home,Monmouth,"Grinnell, IA",,,"W,80-71",
"February 14, 1989 (Tuesday)",,Home,Knox,"Grinnell, IA",,,"W,63-59",
"February 14, 1989 (Tuesday)",,Home,Illinois College,"Grinnell, IA",,,"L,69-75",
"February 17, 1989 (Friday)",,Away,Mount St. Clare,"Clinton, IA",,,"W,57-44",
"February 21, 1989 (Tuesday)",,Away,Clarke,"Dubuque, IA",,,"W,64-51",
"February 23, 1989 (Thursday)",,Home,Iowa Wesleyan,"Grinnell, IA",,,"W,89-64",
