Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"March 5, 2016 (Saturday)",1:00 p.m.,Away,Westminster College (MO),"Fulton, MO",,,,"L,0-1",Box ScoreRecap
"March 5, 2016 (Saturday)",3:30 p.m.,Away,Westminster College (MO),"Fulton, MO",,,,"W,2-1",Box ScoreRecap
"March 20, 2016 (Sunday)",TBA,Neutral,St. Norbert College,"Orlando, FL",,,,"W,4-0",Box ScoreRecap
"March 20, 2016 (Sunday)",TBA,Neutral,St. Norbert College,"Orlando, FL",,,,"W,6-1",Box ScoreRecap
"March 21, 2016 (Monday)",TBA,Neutral,Loras College,"Orlando, FL",,,,"W,13-3",Box ScoreRecap
"March 22, 2016 (Tuesday)",TBA,Neutral,Greenville College,"Orlando, FL",,,,"W,8-6",Box ScoreRecap
"March 22, 2016 (Tuesday)",TBA,Neutral,Greenville College,"Orlando, FL",,,,"L,1-10",Box ScoreRecap
"March 23, 2016 (Wednesday)",TBA,Neutral,Benedictine University,"Orlando, FL",,,,"W,6-3",Box ScoreRecap
"March 25, 2016 (Friday)",TBA,Neutral,Fontbonne University,"Orlando, FL",,,,"L,1-2",Box ScoreRecap
"March 26, 2016 (Saturday)",TBA,Neutral,St. Olaf College,"Orlando, FL",,,,"W,2-1",Box ScoreRecap
"March 26, 2016 (Saturday)",TBA,Neutral,St. Olaf College,"Orlando, FL",,,,"W,5-2",Box ScoreRecap
"March 27, 2016 (Sunday)",TBA,Neutral,Keuka College,"Orlando, FL",,,,"W,8-5",Box ScoreRecap
"March 31, 2016 (Thursday)",2:00 p.m.,Home,Simpson College,"Grinnell, IA",,,,"W,11-5",Box ScoreRecap
"April 2, 2016 (Saturday)",1:00 p.m.,Home,Washington University in St. Louis,"Grinnell, IA",,,,"W,11-10",Box ScoreRecap
"April 3, 2016 (Sunday)",11:00 a.m.,Home,Washington University in St. Louis,"Grinnell, IA",,,,"W,12-6",Box ScoreRecap
"April 3, 2016 (Sunday)",1:30 p.m.,Home,Washington University in St. Louis,"Grinnell, IA",,,,"L,8-15",Box ScoreRecap
"April 7, 2016 (Thursday)",1:00 p.m.,Away,Monmouth College,"Monmouth, IL",,,,"W,1-0",Box ScoreRecap
"April 7, 2016 (Thursday)",3:30 p.m.,Away,Monmouth College,"Monmouth, IL",,,,"W,7-4",Box ScoreRecap
"April 9, 2016 (Saturday)",1:00 p.m.,Home,Monmouth College,"Grinnell, IA",,,,"W,6-0",Box ScoreRecap
"April 9, 2016 (Saturday)",3:30 p.m.,Home,Monmouth College,"Grinnell, IA",,,,"W,3-0",Box ScoreRecap
"April 13, 2016 (Wednesday)",3:00 p.m.,Away,Central College,"Pella, IA",,,,"W,16-6",Box ScoreRecap
"April 16, 2016 (Saturday)",1:00 p.m.,Home,Knox College,"Grinnell, IA",,,,"W,9-0",Box ScoreRecap
"April 16, 2016 (Saturday)",3:30 p.m.,Home,Knox College,"Grinnell, IA",,,,"W,22-6",Box ScoreRecap
"April 17, 2016 (Sunday)",1:00 p.m.,Away,Knox College,"Galesburg, IL",,,,"W,14-3",Box ScoreRecap
"April 17, 2016 (Sunday)",3:30 p.m.,Away,Knox College,"Galesburg, IL",,,,"W,9-3",Box ScoreRecap
"April 20, 2016 (Wednesday)",7:00 p.m.,Away,Simpson College,"Indianola, IA",,,,"W,15-7",Box ScoreRecap
"April 23, 2016 (Saturday)",Noon,Away,Illinois College,"Jacksonville, IL",,,,"W,5-3",Box ScoreRecap
"April 23, 2016 (Saturday)",2:30 p.m.,Away,Illinois College,"Jacksonville, IL",,,,"W,9-3",Box ScoreRecap
"April 24, 2016 (Sunday)",10:00 a.m.,Away,Illinois College,"Jacksonville, IL",,,,"W,6-3",Box ScoreRecap
"April 24, 2016 (Sunday)",12:30 p.m.,Away,Illinois College,"Jacksonville, IL",,,,"W,4-0",Box ScoreRecap
"May 5, 2016 (Thursday)",5:30 p.m.,Away,Cornell College,"Mount Vernon, IA",,,,"L,2-3",Box ScoreRecap
"May 5, 2016 (Thursday)",8:00 p.m.,Away,Cornell College,"Mount Vernon, IA",,,,"L,4-24",Box ScoreRecap
"May 7, 2016 (Saturday)",Noon,Home,Cornell College,"Grinnell, IA",,,,"W,2-0",Box ScoreRecap
"May 7, 2016 (Saturday)",2:30 p.m.,Home,Cornell College,"Grinnell, IA",,,,"W,10-5",Box ScoreRecap
"May 13, 2016 (Friday)",9:45 a.m.,Neutral,Beloit College,"West De Pere, WI",,,2016 Midwest Conference Baseball Tournament (click here for tournament web page),"L,1-5",Box Score
"May 13, 2016 (Friday)",4:00 p.m.,Neutral,Cornell College,"De Pere, WI",,,2016 Midwest Conference Baseball Tournament (click here for tournament web page),"W,12-7",Box ScoreRecap
"May 14, 2016 (Saturday)",10:00 a.m.,Away,St. Norbert College,De Pere. WI,,,2016 Midwest Conference Baseball Tournament (click here for tournament web page),"W,11-8",Box ScoreRecap
"May 14, 2016 (Saturday)",1:00 p.m.,Neutral,Beloit College,"De Pere, WI",,,2016 Midwest Conference Baseball Tournament (click here for tournament web page),"L,2-6",Box ScoreRecap
