#,Player,ERA,WHIP,W-L,APP-GS,CG,SHO,SV,IP,H,R,ER,BB,SO,2B,3B,HR,AB,B/AVG,WP,HBP,BK,SFA,SHA,Bio Link
17.0,"Remus, Maggie 17 Remus, Maggie",4.72,1.73,7-9,22-14,7,3-0,3,89.2,143,75,47,12,28,22,2,5,410,0.349,2,2,0,3,13,View Bio
2.0,"Anderson, Melissa 2 Anderson, Melissa",4.8,1.48,8-10,26-21,11,1-0,0,125.2,170,79,67,16,48,38,4,6,535,0.318,6,1,0,0,21,View Bio
11.0,"Gibson, Megan 11Gibson, Megan",0.0,0.0,0-0,1-0,0,0-0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,View Bio
16.0,"Matosky, Jordan 16Matosky, Jordan",0.0,0.0,0-0,2-0,0,0-0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,View Bio
7.0,"Weber, Kristina 7Weber, Kristina",0.0,0.0,0-0,1-0,0,0-0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,View Bio
14.0,"Murphy, Mikyla 14 Murphy, Mikyla",9.9,2.0,0-0,5-0,0,0-0,0,10.0,18,13,11,2,0,2,0,2,45,0.4,0,0,0,2,0,View Bio
,Totals,4.99,1.6,15-19,57-35,18,4,3,225.1,331,167,125,30,76,62,6,13,990,0.334,8,3,0,5,34,
,Opponents,5.91,1.68,19-16,58-35,18,6,1,228.1,298,178,150,85,110,38,15,4,965,0.309,9,14,1,9,19,
