Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"December 1, 1971 (Wednesday)",,Home,Millikin,"Grinnell, IA",,,"L,67-93",
"December 3, 1971 (Friday)",,Home,Monmouth,"Grinnell, IA",,,"L,59-73",
"December 4, 1971 (Saturday)",,Home,Knox,"Grinnell, IA",,,"L,58-66",
"December 29, 1971 (Wednesday)",,Away,Chicago,"Chicago, IL",,,"L,39-53",
"December 30, 1971 (Thursday)",,Neutral,Colorado College,"Chicago, IL",,,"W,76-68",
"January 7, 1972 (Friday)",,Away,Coe,"Cedar Rapids, IA",,,"L,60-84",
"January 8, 1972 (Saturday)",,Away,Beloit,"Beloit, WI",,,"L,53-70",
"January 14, 1972 (Friday)",,Home,Carleton,"Grinnell, IA",,,"W,75-70",
"January 15, 1972 (Saturday)",,Home,St. Olaf,"Grinnell, IA",,,"L,64-72",
"January 22, 1972 (Saturday)",,Away,Cornell,"Mount Vernon, IA",,,"L,44-79",
"January 28, 1972 (Friday)",,Away,Monmouth,"Monmouth, IL",,,"L,52-87",
"January 29, 1972 (Saturday)",,Away,Knox,"Galesburg, IL",,,"L,69-97",
"February 4, 1972 (Friday)",,Away,Lawrence,"Appleton, WI",,,"W,66-58",
"February 5, 1972 (Saturday)",,Away,Ripon,"Ripon, WI",,,"L,73-92",
"February 11, 1972 (Friday)",,Home,Lawrence,"Grinnell, IA",,,"W,73-58",
"February 12, 1972 (Saturday)",,Home,Ripon,"Grinnell, IA",,,"L,70-77",
"February 19, 1972 (Saturday)",,Home,Cornell,"Grinnell, IA",,,"W,90-79",
"February 25, 1972 (Friday)",,Away,Carleton,"Northfield, MN",,,"L,52-63",
"February 26, 1972 (Saturday)",,Away,St. Olaf,"Northfield, MN",,,"L,61-109",
"March 3, 1972 (Friday)",,Home,Coe,"Grinnell, IA",,,"L,47-90",
"March 4, 1972 (Saturday)",,Home,Beloit,"Grinnell, IA",,,"L,52-62",
