Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"March 15, 2011 (Tuesday)",,Neutral,St. Joseph's College (NY),"Fort Meyers, Florida",,,"W,10-7",Recap
"March 16, 2011 (Wednesday)",,Neutral,St. Lawrence University (NY),"Fort Meyers, Florida",,,"L,6-7",Recap
"March 16, 2011 (Wednesday)",,Neutral,Westminster College (MO),"Fort Meyers, Florida",,,"W,10-4",Recap
"March 17, 2011 (Thursday)",,Neutral,Lakeland College (WI),"Fort Meyers, Florida",,,"L,0-8",Recap
"March 18, 2011 (Friday)",,Neutral,Luther College (IA),"Fort Meyers, Florida",,,"L,0-6",Recap
"March 18, 2011 (Friday)",,Neutral,Luther College (IA),"Fort Meyers, Florida",,,"L,1-6",Recap
"March 19, 2011 (Saturday)",,Neutral,SUNY New Paltz (NY),"Fort Meyers, Florida",,,"L,1-10",Recap
"March 20, 2011 (Sunday)",,Neutral,Colby College (ME),"Fort Meyers, Florida",,,"W,8-5",Recap
"March 21, 2011 (Monday)",,Neutral,Plymouth State University (NH),"Fort Meyers, Florida",,,"W,7-3",Recap
"March 29, 2011 (Tuesday)",,Away,Beloit College,"Beloit, Wisconsin",,,"L,1-7",Recap
"March 29, 2011 (Tuesday)",,Away,Beloit College,"Beloit, Wisconsin",,,"L,8-13",Recap
"April 2, 2011 (Saturday)",,Home,Grinnell College,"Galesburg, Illinois",,,"L,3-21",Recap
"April 2, 2011 (Saturday)",,Home,Grinnell College,"Galesburg, Illinois",,,"L,3-17",Recap
"April 3, 2011 (Sunday)",,Home,Washington University (MO),"Galesburg, Illinois",,,"L,10-11",Recap
"April 3, 2011 (Sunday)",,Home,Washington University (MO),"Galesburg, Illinois",,,"L,5-25",Recap
"April 6, 2011 (Wednesday)",,Away,Robert Morris University,"Springfield, Illinois",,,"L,1-11",Recap
"April 6, 2011 (Wednesday)",,Away,Robert Morris University,"Springfield, Illinois",,,"W,5-3",Recap
"April 9, 2011 (Saturday)",,Away,Grinnell College,"Grinnell, Iowa",,,"L,1-4",Recap
"April 9, 2011 (Saturday)",,Away,Grinnell College,"Grinnell, Iowa",,,"L,1-9",Recap
"April 12, 2011 (Tuesday)",,Home,William Penn,"Galesburg, Illinois",,,"L,0-9",Recap
"April 17, 2011 (Sunday)",,Away,Monmouth College,"Monmouth, Illinois",,,"L,5-6",Recap
"April 17, 2011 (Sunday)",,Away,Monmouth College,"Monmouth, Illinois",,,"L,1-2",Recap
"April 23, 2011 (Saturday)",,Home,Monmouth College,"Galesburg, Illinois",,,"W,14-4",Recap
"April 23, 2011 (Saturday)",,Home,Monmouth College,"Galesburg, Illinois",,,"W,7-6",Recap
"April 30, 2011 (Saturday)",,Away,Illinois College,"Jacksonville, Ill.",,,"L,4-7",Recap
"April 30, 2011 (Saturday)",,Away,Illinois College,"Jacksonville, Illinois",,,"L,8-9",Recap
"May 3, 2011 (Tuesday)",,Away,Augustana College,"Rock Island, Illinois",,,"L,1-8",Recap
"May 3, 2011 (Tuesday)",,Away,Augustana College,"Rock Island, Illinois",,,"L,5-12",Recap
"May 4, 2011 (Wednesday)",,Away,Millikin University,"Decatur, Illinois",,,"L,3-13",Recap
"May 4, 2011 (Wednesday)",,Away,Millikin University,"Decatur, Illinois",,,"L,4-5",Recap
"May 7, 2011 (Saturday)",,Home,Illinois College,"Galesburg, Illinois",,,"W,9-4",Recap
"May 7, 2011 (Saturday)",,Home,Illinois College,"Galesburg, Illinois",,,"L,8-11",Recap
