Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"December 6, 1937 (Monday)",,Away,Minnesota,"Minneapolis, MN",,,"L,33-41",
"December 10, 1937 (Friday)",,Home,Coe,"Grinnell, IA",,,"W,39-31",
"December 13, 1937 (Monday)",,Away,Iowa State,"Ames, IA",,,"L,26-28",
"January 3, 1938 (Monday)",,Away,Washington University,"St. Louis, MO",,,"W,41-34",
"January 4, 1938 (Tuesday)",,Away,St. Louis,"St. Louis, MO",,,"W,32-25",
"January 8, 1938 (Saturday)",,Home,Oklahoma A&M,"Grinnell, IA",,,"W,35-33",
"January 10, 1938 (Monday)",,Home,Tulsa,"Grinnell, IA",,,"L,32-41",
"January 14, 1938 (Friday)",,Away,Drake,"Des Moines, IA",,,"L,26-30",
"January 22, 1938 (Saturday)",,Home,Carleton,"Grinnell, IA",,,"W,70-40",
"January 29, 1938 (Saturday)",,Away,Washburn,"Topeka, KS",,,"W,35-34",
"January 31, 1938 (Monday)",,Away,Oklahoma A&M,"Stillwater, OK",,,"L,16-37",
"February 1, 1938 (Tuesday)",,Away,Tulsa,"Tulsa, OK",,,"L,30-32",
"February 5, 1938 (Saturday)",,Home,Creighton,"Grinnell, IA",,,"L,28-34",
"February 12, 1938 (Saturday)",,Home,St. Louis,"Grinnell, IA",,,"W,51-44",
"February 14, 1938 (Monday)",,Home,Washington University,"Grinnell, IA",,,"W,34-32",
"February 21, 1938 (Monday)",,Home,Washburn,"Grinnell, IA",,,"W,59-33",
"February 24, 1938 (Thursday)",,Away,Creighton University,"Omaha, NE",,,"L,46-48",
"February 26, 1938 (Saturday)",,Home,Coe,"Grinnell, IA",,,"W,33-26",
"March 4, 1938 (Friday)",,Home,Drake,"Grinnell, IA",,,"L,30-33",
