Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"April 4, 1987 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"L,0-10",
"April 4, 1987 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"L,5-7",
"April 11, 1987 (Saturday)",,Home,Coe,"Grinnell, IA",,,"W,8-7",
"April 18, 1987 (Saturday)",,Home,Knox,"Grinnell, IA",,,"L,3-4",
"April 18, 1987 (Saturday)",,Home,Knox,"Grinnell, IA",,,"W,5-3",
"April 24, 1987 (Friday)",,Away,Knox,"Galesburg, IL",,,"L,4-14",
"April 25, 1987 (Saturday)",,Neutral,Monmouth,"Galesburg, IL",,,"L,0-18",
"April 25, 1987 (Saturday)",,Neutral,Illinois College,"Galesburg, IL",,,"L,2-12",
"April 28, 1987 (Tuesday)",,Away,Coe,"Cedar Rapids, IA",,,"L,6-8",
"April 28, 1987 (Tuesday)",,Away,Coe,"Cedar Rapids, IA",,,"L,10-11",
"May 2, 1987 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"W,7-4",
"May 2, 1987 (Saturday)",,Away,Illinois College,"Jacksonville, IL",,,"L,4-5",
"May 5, 1987 (Tuesday)",,Home,Cornell,"Grinnell, IA",,,"L,3-6",
"May 5, 1987 (Tuesday)",,Home,Cornell,"Grinnell, IA",,,"L,0-10",
"May 5, 1987 (Tuesday)",,Home,Cornell,"Grinnell, IA",,,"W,5-4",
