Date,Time,At,Opponent,Location,TV,Radio,Result,Links
"April 8, 1964 (Wednesday)",,Home,CENTRAL,"Grinnell, IA",,,"L,1-10",
"April 11, 1964 (Saturday)",,Home,COE,"Grinnell, IA",,,"L,0-1",
"April 11, 1964 (Saturday)",,Home,COE,"Grinnell, IA",,,"W,3-0",
"April 14, 1964 (Tuesday)",,Away,Simpson,"Indianola, IA",,,"L,7-10",
"April 18, 1964 (Saturday)",,Away,Cornell,"Mount Vernon, IA",,,"W,4-2",
"April 18, 1964 (Saturday)",,Away,Cornell,"Mount Vernon, IA",,,"W,4-2",
"April 24, 1964 (Friday)",,Home,MONMOUTH,"Grinnell, IA",,,"L,2-7",
"April 25, 1964 (Saturday)",,Home,KNOX,"Grinnell, IA",,,"L,1-4",
"April 25, 1964 (Saturday)",,Home,KNOX,"Grinnell, IA",,,"L,0-6",
"May 5, 1964 (Tuesday)",,Away,Coe,"Cedar Rapids, IA",,,"L,1-5",
"May 8, 1964 (Friday)",,Away,Knox,"Galesburg, IL",,,"L,0-14",
"May 9, 1964 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"L,2-11",
"May 9, 1964 (Saturday)",,Away,Monmouth,"Monmouth, IL",,,"W,4-0",
"May 22, 1964 (Friday)",,Home,CARLETON,"Grinnell, IA",,,"L,0-2",
"May 22, 1964 (Friday)",,Home,CARLETON,"Grinnell, IA",,,"L,0-3",
