Date,Time,At,Opponent,Location,TV,Radio,Tournament,Result,Links
"September 2, 2023 (Saturday)",1:00 p.m.,Home,Concordia University (Wis.),"Lake Forest, IL/Farwell Field",,,,"T,1-1",Box ScoreRecapProgramGallery
"September 3, 2023 (Sunday)",5:00 p.m.,Away,Carroll University,"Waukesha, WI",,,,"L,0-4",Box ScoreRecap
"September 5, 2023 (Tuesday)",7:00 p.m.,Away,Milwaukee School of Engineering,"Milwaukee, WI",,,,"L,1-3",Box ScoreRecap
"September 8, 2023 (Friday)",7:00 p.m.,Away,Crown College,"St. Bonifacius, MN",,,,"W,6-0",Box ScoreRecap
"September 9, 2023 (Saturday)",1:00 p.m.,Away,Bethel University,"St. Paul, MN",,,,"T,1-1",Box ScoreRecap
"September 13, 2023 (Wednesday)",4:30 p.m.,Home,Elmhurst University,"Lake Forest, IL/Mohr Field",,,,"W,4-1",Box ScoreRecapProgramGallery
"September 15, 2023 (Friday)",4:30 p.m.,Home,Saint Mary's College (IN),"Lake Forest, IL/Mohr Field",,,,"L,0-4",Box ScoreRecapProgramGallery
"September 17, 2023 (Sunday)",1:00 p.m.,Away,Concordia University Chicago,"River Forest, IL",,,,"T,0-0",Box ScoreRecap
"September 20, 2023 (Wednesday)",7:00 p.m.,Away,North Park University,"Chicago, IL",,,,Canceled,
"September 23, 2023 (Saturday)",11:00 a.m.,Home,Grinnell College,"Lake Forest, IL/Farwell Field",,,Family Weekend/Parents Day,"T,1-1",Box ScoreRecapProgramGallery
"September 26, 2023 (Tuesday)",4:30 p.m.,Away,Ripon College,"Ripon, WI",,,,"W,1-0",Box ScoreRecap
"September 30, 2023 (Saturday)",11:00 a.m.,Away,Knox College,"Galesburg, IL",,,,"W,5-0",Box ScoreRecap
"October 2, 2023 (Monday)",4:30 p.m.,Home,Benedictine University,"Lake Forest, IL/Mohr Field",,,,"T,4-4",Box ScoreRecapProgramGallery
"October 7, 2023 (Saturday)",1:00 p.m.,Home,Lawrence University,"Lake Forest, IL/Mohr Field",,,Homecoming,"W,2-1",Box ScoreRecapProgramGallery
"October 14, 2023 (Saturday)",11:00 a.m.,Away,Monmouth College,"Monmouth, IL",,,,"W,6-3",Box ScoreRecap
"October 18, 2023 (Wednesday)",4:00 p.m.,Home,Beloit College,"Lake Forest, IL/Mohr Field",,,,"W,5-0",Box ScoreRecapProgramGallery
"October 21, 2023 (Saturday)",11:00 a.m.,Home,Illinois College,"Lake Forest, IL/Farwell Field",,,Senior Day,"W,3-0",Box ScoreRecapProgramGallery
"October 28, 2023 (Saturday)",11:00 a.m.,Away,Cornell College,"Mount Vernon, IA",,,,"W,7-0",Box ScoreRecap
"November 3, 2023 (Friday)",11-00 a.m.,Home,Beloit College,"Lake Forest, IL/Farwell Field",,,Midwest Conference Tournament,"W,2-0",Box ScoreRecapProgramGallery
"November 4, 2023 (Saturday)",2:00 p.m.,Home,Grinnell College,"Lake Forest, IL/Farwell Field",,,Midwest Conference Tournament,"W,4-0",Box ScoreRecapProgramGallery
"November 11, 2023 (Saturday)",1:00 p.m.,Away,Loras College,"Dubuque, IA",,,NCAA Division III Tournament,"L,0-4",Box ScoreRecapInformationGallery
