0,1,2,3,4,5
Tournament,Date(s),Rounds,Scores,Par,Rank
Mount Mercy Fall Invitational,"Aug. 30-31, 2013",2,88-95=183,+39,t-47th/107
Central Fall Invitational,"Sept. 6-7, 2013",2,90-95=185,+41,9th/23
Illinois Wesleyan Fall Classic,9/14-15/2013,2,89-88=177,+33,t-79th/111
2013 Grinnell College Invitational,"Sep 28, 2013",1,92,+20,t-21st/36
Midwest Conference Championship,10/4-6/2013,3,92-91-86=269,+50,t-4th/32
Mount Mercy Spring Invitational,"April 12, 2014",1,104,+32,t-31st/47
NCAA Division III National Championship,05/13-16/14,4,91-97-93-0=281,+65,
SEASON TOTALS,SEASON TOTALS,14,1291 Avg. 92.2,+20,-
